location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_fbed625b,(Ему мало... ему мало этой стимуляции. Он хочет больше.),,,,,,"S ""%%"""
,S_80ff4df8,"Нельзя остановиться на полпути, надо покончить с этим прямо здесь и сейчас. Если необходимо, я сделаю это.",,,,,,"S ""%%"""
,S_0c7657de_2,...,,,,,,"S ""%%"""
,Z_df1f1ddb,*Скиииир*,,,,,,"Z ""%%"""
,Z_808430c5_2,*Лизь-лизь*,,,,,,"Z ""%%"""
,S_017092c1,"(Аххх... его язык... как только я оголила грудь, он начал так резво лизать мой сосок... маленький извращенец.)",,,,,,"S ""%%"""
,S_b28b157c,Ммм... охлади свой пыл... лучше сконцентрируйся и кончай уже скорее!,,,,,,"S ""%%"""
,narrator_f42cd5a3,*Фап-фап-фап*,,,,,,"""%%"""
,narrator_764432e9,В надежде быстрее со всем покончить Сара начала еще шустрее работать рукой. Комната заполнялась похотливыми звуками дрочки.,,,,,,"""%%"""
,Z_808430c5_3,*Лизь-лизь*,,,,,,"Z ""%%"""
,S_0e8119e6,{size=+5}Мммм!{/size},,,,,,"S ""%%"""
,S_d41df02e,"(Черт, этот стон вырвался из меня... стоило мне ускорить движение, как он стал более напористым!)",,,,,,"S ""%%"""
,S_d423124d,"Я не проиграю, маленький изрващенец!",,,,,,"S ""%%"""
,narrator_f42cd5a3_1,*Фап-фап-фап*,,,,,,"""%%"""
,C_e9d8eed0,(Ну наконец-то тяжелая артиллерия пошла в бой.),,,,,,"C ""%%"""
,S_19e45b15,"(Сай'мон, что ты несешь?!)",,,,,,"S ""%%"""
,C_a6554ca0,(Нужно было сразу с нее начинать.),,,,,,"C ""%%"""
,S_a293d375,(Ему просто нужно больше стимуляции...),,,,,,"S ""%%"""
,C_0a03b08f,(А твоя большая грудь как раз сможет ее предоставить. Да и сама развлечешься.),,,,,,"C ""%%"""
,C_0b43bb73,"(Тебе же нравится, как он играет с ней.)",,,,,,"C ""%%"""
,S_3d08644a,"(Я это делаю совершенно ради другой цели, а не для удовольствия.)",,,,,,"S ""%%"""
,narrator_f42cd5a3_2,*Фап-фап-фап*,,,,,,"""%%"""
,S_9bd4972c,Ты вообще собираешься сегодня кончать?!,,,,,,"S ""%%"""
,Z_3af5db10,СКИИИИИР!!!,,,,,,"Z ""%%"""
,narrator_d01fb475,"Зерглинг издал пронзительный вой, означающий только одно: он готов.",,,,,,"""%%"""
,C_3a74a347,"(Будь готова. Кажется, ты добилась своего, сейчас будет взрыв.)",,,,,,"C ""%%"""
,S_f8c48ee0,"Аххх... отлично, то, что нужно!",,,,,,"S ""%%"""
,narrator_f42cd5a3_3,*Фап-фап-фап*,,,,,,"""%%"""
,S_132a4fa8,"Стоп, таким темпом он зальет меня всю, мне нужно что-то придумать.",,,,,,"S ""%%"""
,Z_88f42c04,СКИИИИИР!!!,,,,,,"Z ""%%"""
,S_1668e90d,(Аххх... он так активно стал играться с моей грудью. я не должна расслабляться... ммм.),,,,,,"S ""%%"""
,S_529ee0ca,"Мнг, моя грудь, мои соски, п-перестань.",,,,,,"S ""%%"""
,narrator_1e9c0aaf,*Фап-фап-фап*,,,,,,"""%%"""
,S_e684f16f,Аххх... кончай уже!!!,,,,,,"S ""%%"""
,narrator_9e4e8087,*Укус*,,,,,,"""%%"""
,S_4baa9f91,{size=+8}У-у-у-ууу....{/size},,,,,,"S ""%%"""
,narrator_cbae9c7f,"Отдавшись животным инстинктам, зерглинг схватил свою самку. Это был животный рефлекс, который не давал возможности самке избежать оплодотворения. В то же время Сара почувствовала приближение волн удовольствия.",,,,,,"""%%"""
,S_d3bd9450,"{size=+5}Нет-нет-нет, мой {size=+5}сосок.{/size}{/size}",,,,,,"S ""%%"""
,S_c83d3026,Аххх... нет.,,,,,,"S ""%%"""
,Z_a9ee3218,СКИИИИИИИИИИР.,,,,,,"Z ""%%"""
,S_d668a40b,{size=+10}Ах... она вся на мне...{/size},,,,,,"S ""%%"""
,narrator_ee1e31f4,"Это было обильное семяизвержение, следы которого попали не только на тело Сары, но и на ее лицо. Удовлетворяя потребности зерглинга, Сара сама получила огромные порции удовольствия.",,,,,,"""%%"""
,Z_88f42c04_1,СКИИИИИР!!!,,,,,,"Z ""%%"""
,S_5af9ff51,"Черт, он так сильно кончил, что его сперма попала мне на лицо...",,,,,,"S ""%%"""
,S_087eeaab,"Но даже несмотря на это... Хе-хе-хе, у меня получилось... он все же кончил!",,,,,,"S ""%%"""
,C_ab12ba3d,"(И, судя по всему, не только он стал довольным, хе-хе. Он не так прост, как кажется на первый взгляд.)",,,,,,"C ""%%"""
,S_b1877ef1,(Да... маленький извращенец... не так прост... аххх.),,,,,,"S ""%%"""
,S_c8b6d8bc,"Но это все не важно... главное, что дело сделано...",,,,,,"S ""%%"""
,C_9fc3210a,"(Ну, я бы не зарекался.)",,,,,,"C ""%%"""
,S_63beaf84_1,!!!,,,,,,"S ""%%"""
,Z_0baa5df3,*Ски-ски-ски!*,,,,,,"Z ""%%"""
,S_a3b7f02d,(Он все так же колом стоит!!!),,,,,,"S ""%%"""
,S_eb12fafa,(Ему вообще плевать на все... он... он даже стал еще тверже!),,,,,,"S ""%%"""
,Z_808430c5_4,*Лизь-лизь*,,,,,,"Z ""%%"""
,S_15ab2ea1,"Ахх... ммм п-прекрати, не лижи ее!",,,,,,"S ""%%"""
,C_a6c8f0a5,"(Видимо, он требует продолжения.)",,,,,,"C ""%%"""
,S_7d1a692a,(Я должна справиться и закончить начатое!),,,,,,"S ""%%"""
,narrator_bf801d7e,*Фап-фап-фап*,,,,,,"""%%"""
,S_75e5f0ee,Я заставлю этот член упасть и тогда он наконец-то перестанет страдать!!!,,,,,,"S ""%%"""
,C_2e9abe7c,(А это сильное заявление.),,,,,,"C ""%%"""
,narrator_bf801d7e_1,*Фап-фап-фап*,,,,,,"""%%"""
,narrator_7d85b87d,"Таким образом их поединок продолжался. Сара пыталась как можно скорее удовлетворить потребности зерглинга, а тот, в свою очередь, раз за разом доводил ее до оргазма.",,,,,,"""%%"""
,narrator_8277991c,Несколько оргазмов после.,,,,,,"""%%"""
,S_23debe08,"*Тяжело дышит* видимо, это последний...",,,,,,"S ""%%"""
,Z_475fc672,*Скиииир...*,,,,,,"Z ""%%"""
,S_1c02d394,"(Хах, это был третий... или четвертый, я сбилась со счету.)",,,,,,"S ""%%"""
,S_74b2bc9f,"Только посмотри, что ты наделал! Залил меня с ног до головы...",,,,,,"S ""%%"""
,narrator_0f0e63de,Зерглинг вальяжно спрыгнул с рук Сары и направился к месту отдыха возле стены.,,,,,,"""%%"""
,C_e4fa349e,(Ты справилась. Мои поздравления.),,,,,,"C ""%%"""
,S_a4cf0d37,"Справилась? Ты это называешь ‘справилась’? Посмотри на меня, я вся в его сперме.",,,,,,"S ""%%"""
,S_1e5ffcb6,*Нюх-нюх*,,,,,,"S ""%%"""
,S_b4e1b395,(Мммнннаххх... у нее такой запах... только от этого запаха мое тело начинает становиться горячим...),,,,,,"S ""%%"""
,S_351e5609,"Мне нужно срочно что-то придумать с этим. Нельзя допустить, чтобы он постоянно кончал мне на лицо...)",,,,,,"S ""%%"""
,C_31d6e487,"(Легче простого, я уже все придумал.)",,,,,,"C ""%%"""
,C_e7a31188,"(Тебе просто нужно использовать свой рот, всего-то. Можешь меня не благодарить.)",,,,,,"C ""%%"""
,S_c25b372e,(Снова твои советы...),,,,,,"S ""%%"""
,C_63921959,"(Чего? Так он тебя точно не зальет. Хотя стоп, вообще есть весьма большая вероятность, что все же зальет. Терраны ведь любят такое практиковать, это вроде бы у вас называется 'буккаке, я прав?)",,,,,,"C ""%%"""
,S_7cfce101,"Вот когда мне что-то нужно важное узнать, ты ‘не посвящен в детали’ или ‘еще не разобрался, как устроены терраны’. А выяснить, что такое 'буккаке', ты всегда можешь. Спасибо, но я сама с этим как нибудь разберусь.",,,,,,"S ""%%"""
,C_95122015,"(Ладно, как думаешь, какая она на вкус?)",,,,,,"C ""%%"""
,S_e6d3fca3,"Сай'мон, ты сегодня прямо разошелся. Почему тебя интересует так этот вопрос?",,,,,,"S ""%%"""
,C_158c00b1,"(Меня этот вопрос не сильно интересует. Просто вижу, как ты на нее уставилась.)",,,,,,"C ""%%"""
,S_66c21ad4,Ничего я на нее не уставилась.,,,,,,"S ""%%"""
,C_bfe261d1,"(Да ладно тебе. Я же чувствую, как тебя завела игра с членом этого малыша.)",,,,,,"C ""%%"""
,S_2e8fa39c,(И из-за этого я должна попробовать его сперму на вкус?),,,,,,"S ""%%"""
,C_57d42f22,"(Ну а чего бы и нет, разве тебе не интересно?)",,,,,,"C ""%%"""
,S_65560dd3_1,Нет.,,,,,,"S ""%%"""
,C_b91c9832,(А вот мне интересно.),,,,,,"C ""%%"""
,S_296e7950,Ну вот тогда возьми и сам попробуй!,,,,,,"S ""%%"""
,S_63beaf84_2,!!!,,,,,,"S ""%%"""
,S_0ca29eee,"Нет! Точнее... я не это имела в виду, не нужно пробовать!",,,,,,"S ""%%"""
,C_f91b926d,(Агент Керриган еще никогда не была так близка к провалу.),,,,,,"C ""%%"""
,S_8c3cf060,"Хватит болтовни, время заняться делами.",,,,,,"S ""%%"""
,C_af8281ef,(Сменила тему...),,,,,,"C ""%%"""
,S_43cc214c,У меня та-а-ак много де-е-ел!,,,,,,"S ""%%"""
,S_6056388a,"Хорошо, время пришло. Пора снова сделать это.",,,,,,"S ""%%"""
,C_8d015094,(Ну хоть на этот раз ты используешь свои сиськи? Так он тебя полностью не зальет.),,,,,,"C ""%%"""
,S_443cf07c,"Нет, у меня есть другой план. И он без участия моей груди!",,,,,,"S ""%%"""
,C_856168e9,"(Скукота... Все, расходимся... сисек не будет.)",,,,,,"C ""%%"""
,S_fad77f84,"Не мешай мне, у меня есть одна большая штуковина, с которой мне нужно разобраться.",,,,,,"S ""%%"""
,S_030c5e94,"А то я не хочу, чтобы это произошло как в прошлый раз... Уж лучше сама этим займусь.",,,,,,"S ""%%"""
,S_dbd3acf9,"Он такой твердый. Тяжело, наверное ходить с таким... Сейчас я помогу тебе.",,,,,,"S ""%%"""
,S_82b4ba5c,"(Интересно, а он больше, чем у Стукова, или нет...?)",,,,,,"S ""%%"""
,S_87ace8d8,...,,,,,,"S ""%%"""
,S_bee74828,"(Ладно, не время о таком думать. Я должна ему помочь.)",,,,,,"S ""%%"""
,narrator_cc04f9b7,*Фап-фап-фап*,,,,,,"""%%"""
,Z_d74abb53,*Лизь-лизь*,,,,,,"Z ""%%"""
,C_7738d05e,"(Неужто тебе так понравилось, как он с твоей грудью игрался?)",,,,,,"C ""%%"""
,S_01f60a7c,"Я так и знала, что ты по-любому что-то скажешь по этому поводу...",,,,,,"S ""%%"""
,S_2be5e104,"Я сделала это, чтобы быстрее со всем покончить. Раз уж это необходимо...",,,,,,"S ""%%"""
,C_e91d1927,"(Неплохо, неплохо. Но я уверен, что он жаждет присунуть тебе между сисек куда больше. Хе-хе-хе.)",,,,,,"C ""%%"""
,S_c117a6cb,"(Смотря на то, как он напористо их лижет, и зная, какой развратный этот зерглинг, это можно считать весьма вероятным...)",,,,,,"S ""%%"""
,C_08fbca41,"(Так что не забывай: если возникнут сложности, ты всегда сможешь воспользоваться своими буферами.)",,,,,,"C ""%%"""
,S_59c7e921,У меня не возникнут сложности!,,,,,,"S ""%%"""
,narrator_259b6d86,*Фап-фап-фап*,,,,,,"""%%"""
,Z_583852c6,*Скр?*,,,,,,"Z ""%%"""
,S_a28e0227,"(Гррр... Я заставлю этот член кончить так сильно, как он никогда еще не кончал!)",,,,,,"S ""%%"""
,narrator_259b6d86_1,*Фап-фап-фап*,,,,,,"""%%"""
,C_d98436ca,"(Ха-ха-ха, вот это настрой. Не забывай, тебе также нужно практиковать связь с Роем, это как раз отличная возможность.)",,,,,,"C ""%%"""
,S_291a7300,У меня все под контролем.,,,,,,"S ""%%"""
,S_38f3d275,"(Не думаю, что это может мне помешать.)",,,,,,"S ""%%"""
,narrator_f9bfa0f6,"Сара начала концентрироваться на связи, она чувствовала, как погружается все глубже в бесконечные потоки различных фрагментов. В поиске того, что ей нужно. В поиске сознания зерглинга.",,,,,,"""%%"""
,narrator_7425f7fd,"Вы уже видели данную сцену, хотите ли ее пропустить?",,,,,,"""%%"""
,narrator_898d94d6,*Фап-фап-фап*,,,,,,"""%%"""
,C_84c9b274,(С каждым разом твой настрой все больше меня пугает. Ты не боишься задрочить этого малыша до смерти?),,,,,,"C ""%%"""
,S_66127561,"Не беспокойся, убийства точно не входили в мои планы...",,,,,,"S ""%%"""
,Z_33cf17e5,*Скр?*,,,,,,"Z ""%%"""
,S_cfd32159,"Все будет быстро и так, как я захочу.",,,,,,"S ""%%"""
,S_220e93bf,"(Хи-хи-хи, прошлый раз покажется тебе только разогревом...)",,,,,,"S ""%%"""
,narrator_898d94d6_1,*Фап-фап-фап*,,,,,,"""%%"""
,narrator_f65bc357,"Сара моментально установила связь с зерглингом, будто и не теряла ее вовсе. Приятные ощущения снова будоражили ее тело.",,,,,,"""%%"""
,Spsy_13bde31d,"Ты уже настолько заведен, малыш?",,,,,,"Spsy ""%%"""
,Z_c4f7211f,(Приятно... Приятно! Нужно больше!!! Самка делает приятно!),,,,,,"Z ""%%"""
,Spsy_55d13c28,(Сейчас ты получишь больше.),,,,,,"Spsy ""%%"""
,Spsy_e76dc3a3,(Черт... Это немного... сбивает.),,,,,,"Spsy ""%%"""
,Z_68641a89,*Скр-скр-скр*,,,,,,"Z ""%%"""
,Spsy_806508d3,Это только начало.,,,,,,"Spsy ""%%"""
,S_0024a0f8,Вот так... Малыш же будет слушаться?,,,,,,"S ""%%"""
,narrator_898d94d6_2,*Фап-фап-фап*,,,,,,"""%%"""
,narrator_7a76f270,"Взгляд зерга переместился на грудь Сары, перебивая все его мысли.",,,,,,"""%%"""
,Z_70a9da6d,(Дойки! Я хочу вылизать их!!!),,,,,,"Z ""%%"""
,Z_34d7ed63,*Лизь-лизь-лизь*,,,,,,"Z ""%%"""
,S_88bd9f05,Это сильнее заводит тебя? А это тебе нравится больше?,,,,,,"S ""%%"""
,narrator_898d94d6_3,*Фап-фап-фап*,,,,,,"""%%"""
,narrator_a6982c32,Сара быстрее стала водить рукой по члену зерга.,,,,,,"""%%"""
,Z_5688e96d,(Хорошо! Самка делает хорошо!!!),,,,,,"Z ""%%"""
,Z_34d7ed63_1,*Лизь-лизь-лизь*,,,,,,"Z ""%%"""
,narrator_66294dbd,"Язык зерга активно играл с сосками Сары, иногда их прикусывая.",,,,,,"""%%"""
,Z_5e71d6a2,*Укус*,,,,,,"Z ""%%"""
,S_a5571420,Ммммм!!!,,,,,,"S ""%%"""
,Z_68641a89_1,*Скр-скр-скр*,,,,,,"Z ""%%"""
,S_698f040f,(Мои соски... Черт!),,,,,,"S ""%%"""
,narrator_898d94d6_4,*Фап-фап-фап*,,,,,,"""%%"""
,Z_5251da6d,(Самка вкусная! Хочу попробовать самку! Больше!!!),,,,,,"Z ""%%"""
,S_8b1aa29b,"Черт, ты такое похотливое животное... Но нам пора заканчивать.",,,,,,"S ""%%"""
,S_0df9ffe2,*Тьфу*,,,,,,"S ""%%"""
,S_3101e291,"Тебе же нравятся эти звуки? Твой член говорит о том, что он уже готов оплодотворять...",,,,,,"S ""%%"""
,narrator_898d94d6_5,*Фап-фап-фап*,,,,,,"""%%"""
,Z_9f43cd12,(Да! Влажная самка! Оплодотворить! Оплодотворить!!!),,,,,,"Z ""%%"""
,Z_663ba378,Гра-а-а-аа!!!,,,,,,"Z ""%%"""
,Spsy_8720e8c7,"(Самка хочет, чтобы ты кончил. Прямо сейчас...)",,,,,,"Spsy ""%%"""
,Z_76e5025c,(Кончить! Сейчас!!!),,,,,,"Z ""%%"""
,Spsy_6beea5d7,"(Да, хи-хи, ты ведь уже готов кончить для своей самки... Сделай это!)",,,,,,"Spsy ""%%"""
,narrator_107eec86,*Фап-фап-фап*,,,,,,"""%%"""
,Z_326ef177,(Приятно! Кончить для самки!),,,,,,"Z ""%%"""
,narrator_898d94d6_6,*Фап-фап-фап*,,,,,,"""%%"""
,Spsy_cae9db70,"(Ты же хочешь кончить на самку? Самке хочется, чтобы ты обкончал ее всю!)",,,,,,"Spsy ""%%"""
,Z_742cd544,(Да!!! Обкончать!),,,,,,"Z ""%%"""
,Z_95e8c949,*СКИИИИИР!!!*,,,,,,"Z ""%%"""
,Z_569eb2d9,(Нет!!! Оплодотворить! Оплодотворить самку!!!),,,,,,"Z ""%%"""
,S_ef1bc229,(Какой настырный малыш...),,,,,,"S ""%%"""
,Spsy_d66d2936,"Но я сказала кончить, а не оплодотворить. А ты должен меня слушаться!",,,,,,"Spsy ""%%"""
,narrator_107eec86_1,*Фап-фап-фап*,,,,,,"""%%"""
,Z_95e8c949_1,*СКИИИИИР!!!*,,,,,,"Z ""%%"""
,S_daa205d5,"(Хах, Сай'мон, ты что-то говорил про анал, хи-хи?)",,,,,,"S ""%%"""
,C_c727e8fb,(От тебя звучит не очень... Что ты задумала?),,,,,,"C ""%%"""
,S_51c27f5d,(Увидишь...),,,,,,"S ""%%"""
,S_96120e81,"Тебе уже не терпится, малыш? Я позабочусь о тебе...",,,,,,"S ""%%"""
,narrator_7950a649,"Девушка плюнула на свою руку, растирая слюну по пальцам.",,,,,,"""%%"""
,S_f2546843,Расслабься... Теперь я покажу тебе настоящее удовольствие.,,,,,,"S ""%%"""
,Z_33cf17e5_1,*Скр?*,,,,,,"Z ""%%"""
,narrator_fa2dc9e9,Сара подносит смоченный слюной палец к анальному кольцу зерглинга.,,,,,,"""%%"""
,S_fe81a5e4,"(Знаешь, Сай'мон, мне всегда была интересно поиграться с этой дырочкой...)",,,,,,"S ""%%"""
,Z_bb428a03,*Скр!*,,,,,,"Z ""%%"""
,Z_ebf3c269,Гра-а-а-а-а-а-а-а-а-а!!!,,,,,,"Z ""%%"""
,narrator_e3619e3f,Медленно она стала погружать палец в зерга.,,,,,,"""%%"""
,S_ccae6556,"Да, вот так...",,,,,,"S ""%%"""
,Z_67425c89,СКИИИИИР!!!,,,,,,"Z ""%%"""
,narrator_1f77d893,"Сара проталкивала палец глубже, пытаясь нащупать нужную ей точку.",,,,,,"""%%"""
,S_ffd7dc13,!!!,,,,,,"S ""%%"""
,S_2698d59a,"Вот оно! Приготовься получить самый сильный оргазм в своей жизни, хи-хи...",,,,,,"S ""%%"""
,S_01fa2eeb,*Тык*,,,,,,"S ""%%"""
,Z_0e98cb42,ГРААААА!!!,,,,,,"Z ""%%"""
,narrator_98d273ff,"Палец Сары наконец достал до нужного места, нажимая на него.",,,,,,"""%%"""
,S_3f1c5270,"Хорошая реакция, тогда я думаю мы можем продолжить...",,,,,,"S ""%%"""
,S_1b404583,Сейчас ты у меня попляшешь!,,,,,,"S ""%%"""
,S_b85793bb,*Тык-тык-тык*,,,,,,"S ""%%"""
,intro_76eb5873,,,,,,,"intro ""%%"""
,narrator_f454aa03,Спустя некоторое время...,,,,,,"""%%"""
,S_67c76abb,"Теперь тебе точно не будет ничего мешать, хи-хи...",,,,,,"S ""%%"""
,S_ab82bb72,(Это было забавно... Нужно попробовать что-то еще в следующий раз.),,,,,,"S ""%%"""
,S_187255ce,"Сай'мон, ну что?",,,,,,"S ""%%"""
,C_e78c0cad,(Ужас...),,,,,,"C ""%%"""
,S_2be6285b,Ты сам предлагал анал.,,,,,,"S ""%%"""
,C_da8b06ff,(Не в таком плане! Зачем ты издевалась над малышом..?),,,,,,"C ""%%"""
,S_1fcc8357,"Да ладно тебе, никто ни над кем не издевался.",,,,,,"S ""%%"""
,S_ec83de28,Только посмотри на меня!,,,,,,"S ""%%"""
,narrator_fb8c06aa,"Сара посмотрела на свои руки и тело, которые были залиты спермой. Даже некоторые участки волос были в вязкой жидкости.",,,,,,"""%%"""
,S_aa372cb8,"Разве страдающий самец может так обильно залить спермой? Ему, без сомнений, понравилось!",,,,,,"S ""%%"""
,C_62a1b741,(До этого он так же тебя отлично заливал.),,,,,,"C ""%%"""
,S_49a66bba,"Ой, ты просто не хочешь признавать, что мой способ рабочий, хи-хи-хи.",,,,,,"S ""%%"""
,S_6d8552a8,Ты только посмотри на него.,,,,,,"S ""%%"""
,S_1e413690,В этот раз не только он получал удовольствие! Таким он мне нравится больше!,,,,,,"S ""%%"""
,C_2c5b2418,"(Он только что пережил стрессовую ситуацию. Вьетнам, все дела.)",,,,,,"C ""%%"""
,C_2707fbc6,(Он только что пережил стрессовую ситуацию.),,,,,,"C ""%%"""
,S_ef440fa7,"Знаешь, сколько людей хотели бы прямо сейчас пережить эту стрессовую ситуацию? Очень много!",,,,,,"S ""%%"""
,C_1ecd3f59,"(Да-да, убеждай себя...)",,,,,,"C ""%%"""
,S_63f706e8,"(Ой, все.)",,,,,,"S ""%%"""
,intro_76eb5873_1,,,,,,,"intro ""%%"""
,narrator_1bf645cd,Наконец зерглинг пришел в себя и направился в сторону своего укромного места. Но в этот раз его надменная походка изменилась: теперь он странно покачивал задницей при каждом шаге.,,,,,,"""%%"""
,narrator_bb641674,"Вы уже видели данную сцену, хотите ли ее пропустить?",,,,,,"""%%"""
,narrator_838ea2a7,"Сара на протяжении долгого времени наблюдала за зерглингом, который ходил из стороны в сторону.",,,,,,"""%%"""
,C_19ed7c1f,(Ты собираешься выполнять свои обязанности? Или решила пустить все на самотек?),,,,,,"C ""%%"""
,S_15ff1313,"Я всего лишь думаю, чем разнообразить это действие сегодня...",,,,,,"S ""%%"""
,C_ac61796c,(И какие есть варианты?),,,,,,"C ""%%"""
,S_4d9df6ca,Просто дрочить уже скучно...,,,,,,"S ""%%"""
,S_33ea9284,"Может, на этот раз воспользоваться грудью?",,,,,,"S ""%%"""
,S_f89405b0,Хотя он и так каждый раз ее использует.,,,,,,"S ""%%"""
,C_e923982d,"(С прошлого раза тебя так и тянет на эксперименты. Это не плохо, но на этот раз хоть пожалей его...)",,,,,,"C ""%%"""
,S_9aa88d33,"Ой, ты снова за свое.",,,,,,"S ""%%"""
,S_b36427f6,"Расслабься, я не планировала пользоваться пальцами сегодня.",,,,,,"S ""%%"""
,C_ba7d59d3,"(Тогда мне, наверное, нравится ход твоих мыслей.)",,,,,,"C ""%%"""
,S_622678ba,Хм...,,,,,,"S ""%%"""
,S_53489808,!!!,,,,,,"S ""%%"""
,S_01af1a19,"Тогда... Если не использовать пальцы и грудь, нужно использовать рот?",,,,,,"S ""%%"""
,C_a6c73be4,(Наконец-то ты начала мыслить в правильном направлении!),,,,,,"C ""%%"""
,S_ff9785ff,"Дождаться от тебя похвалы не так уж и просто, так что я польщена. Но оставь ее до того момента, когда я справлюсь с этим маленьким извращенцем.",,,,,,"S ""%%"""
,narrator_579593d4,"Взгляд Сары снова переместился на зерга, который вилял своим членом.",,,,,,"""%%"""
,S_be0730f2,"Ты уже раздеваешь меня глазами? Малыш, я еще даже не начинала тебя дразнить...",,,,,,"S ""%%"""
,S_058707b4,"Тебе снова неудобно ходить, малыш? Бедный маленький зерг ~♥.",,,,,,"S ""%%"""
,narrator_c2d71f95,Медленно Сара начала раздеваться.,,,,,,"""%%"""
,S_241e8399,"Как бы правильнее лечь... Или, может быть, принять другую позу?",,,,,,"S ""%%"""
,S_fdd9f480,"...Нет, все же лучше лечь. С этим зерглингом по-другому не получится.",,,,,,"S ""%%"""
,S_bc40987a,"Может, еще закинуть голову для лучшего проникновения?",,,,,,"S ""%%"""
,narrator_feb6868f,"Не успела Сара улечься на кровать, как зерглинг уже начал движение к ней.",,,,,,"""%%"""
