location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_4dd381fa,"Рейнор... ты же знаешь, когда я сплю, лучше не приставать ко мне.",,,,,,"S ""%%"""
,narrator_185a7de0,*Шуршание*,,,,,,"""%%"""
,narrator_185a7de0_1,*Шуршание*,,,,,,"""%%"""
,S_6e77de11,"Ты слышал, что я тебе говорю, перестань...",,,,,,"S ""%%"""
,narrator_185a7de0_2,*Шуршание*,,,,,,"""%%"""
,Z_974cf36b,*Скиииир!*,,,,,,"Z ""%%"""
,S_1ddaf8c3,!!!,,,,,,"S ""%%"""
,S_41fa0bb9,"Ай, перестань ходить по мне... ты не такой легкий, как думаешь...",,,,,,"S ""%%"""
,S_37bd4be9,Ты снова это собрался делать?,,,,,,"S ""%%"""
,S_362fa695,"(Черт, неужели уже прошло время?)",,,,,,"S ""%%"""
,S_01a15270,(Я совсем забыла про его потребности...),,,,,,"S ""%%"""
,Z_532517e5,*Скир-скир-скри*,,,,,,"Z ""%%"""
,S_0268390d,"(Но это же часть моей работы, я должна была удовлетворить его потребности...)",,,,,,"S ""%%"""
,narrator_ca7832af,"Тем временем зерглинг не терял времени зря, ему было безразлично, что Сара говорила в то время. Он был увлечен только одним, только удовлетворением своих желаний.",,,,,,"""%%"""
,Z_2210cbd9,*Скр-скр-скр*,,,,,,"Z ""%%"""
,S_6c95f3be,(Ах... он снова так быстро это делает... сколько же в нем силы и желания...),,,,,,"S ""%%"""
,Z_2210cbd9_1,*Скр-скр-скр*,,,,,,"Z ""%%"""
,Z_2210cbd9_2,*Скр-скр-скр*,,,,,,"Z ""%%"""
,C_252cc586,(Ты случайно не забыла? Тебе нужно наладить с ним связь.),,,,,,"C ""%%"""
,S_88f1d5cd,(!!!),,,,,,"S ""%%"""
,S_60153312,"(Точно, я совсем забыла про это.)",,,,,,"S ""%%"""
,S_49038548,"(Но сосредоточиться, когда он использует мои ноги... аххх...)",,,,,,"S ""%%"""
,C_4e35d76b,"(Это, наоборот, лучшая возможность. Ты сейчас как раз в состоянии возбуждения, а значит и связь будет лучше.)",,,,,,"C ""%%"""
,S_5c2db5a4,"(Э-это не так, это не из-за этого мелкого зерглинга...)",,,,,,"S ""%%"""
,C_50652bef,"(Ну да, это просто так, от хорошего настроения. Хы-гы.)",,,,,,"C ""%%"""
,S_8f0e4229,"(Меня совсем не возбуждает мысль о том, что этот маленький зерглинг используем мои ноги в своих... грязных целях.)",,,,,,"S ""%%"""
,S_7229cce5,"(Ладно, нужно попробовать наладить с ним связь.)",,,,,,"S ""%%"""
,narrator_ab2ef22b,"Сара начала концентрироваться на связи с зерглингом, на удивление она смогла это сделать весьма быстро.",,,,,,"""%%"""
,S_baa93ef4,"Получилось, у меня получилось, я чувствую это... его чувства... ахх..",,,,,,"S ""%%"""
,Z_81a1a884,"(Самка, самка, самка!)",,,,,,"Z ""%%"""
,S_4cc139b0,(Он меня называет самкой?),,,,,,"S ""%%"""
,Z_0288b0d9,"(Осеменить, осеменить самку!)",,,,,,"Z ""%%"""
,Z_7e32a5b9,(Осеменить!!!),,,,,,"Z ""%%"""
,Z_03e849ac,(Осеменить{w}-осеменить{w}-осеменить{w}-осеменить{w}-осеменить!!!),,,,,,"Z ""%%"""
,S_5e52e906,"(Ахх... нет, у него такие грязные эмоции... все его мысли только об одном...)",,,,,,"S ""%%"""
,Z_1e8b0999,"(Моя самка, пометить!)",,,,,,"Z ""%%"""
,narrator_28042a23,"Зерглинг начал совершать фрикции еще быстрее, он двигался с огромной скоростью, при этом создавалась некая вибрация, которая передавалась по всему телу Сары. ",,,,,,"""%%"""
,S_1717290b,"Аххх... нет, не ускоряйся, черт... п-прекрати...",,,,,,"S ""%%"""
,S_b636f572,(Эта вибрация... ахх... к-как он это делает...?),,,,,,"S ""%%"""
,Z_e840b82f,(Самка течет!!!),,,,,,"Z ""%%"""
,S_21722c3e,АХхх... перестань меня так называть! Я не твоя самка!,,,,,,"S ""%%"""
,Z_8f70166a,"(Хорошо, хорошо, хорошо.)",,,,,,"Z ""%%"""
,Z_7b1cfb28,ОСЕМЕНИТЬ!!!,,,,,,"Z ""%%"""
,S_1ddaf8c3_1,!!!,,,,,,"S ""%%"""
,S_8d19c464,"(Он снова набухает, он сейчас собирается сделать это. Ааааа...)",,,,,,"S ""%%"""
,narrator_07ae51e0,"Зерглинг был готов выпустить все, что в нем накопилось.",,,,,,"""%%"""
,Z_e9e89ae1,ВААААААААААААААААААААААА!!!,,,,,,"Z ""%%"""
,Z_6f6407d8,СКИИИИИР!!!,,,,,,"Z ""%%"""
,Z_6f6407d8_1,СКИИИИИР!!!,,,,,,"Z ""%%"""
,S_7d2ff62b,Мммммм...,,,,,,"S ""%%"""
,S_a7e974f8,"(Я... чувствую... ооо черт, неужели это так приятно... чувствовать, как он кончает.)",,,,,,"S ""%%"""
,narrator_11c85abb,"Сара ощущала оргазм зерглинга, будто это было ее собственное тело. Волны чуждого удовольствия, так отличающегося от женского оргазма, проносились по ее разуму. Саре казалось будто она сама кончает.",,,,,,"""%%"""
,S_f8dd93da,"И это всего п-первый раз... хе-хе-хе... м-может, мы остановимся на этом? Хе-хе-хе...",,,,,,"S ""%%"""
,narrator_6a5bfe3f,"Ей казалось, что сейчас она кончит сама, просто от нахлынувших ощущений. И именно в этот момент зерглинг выпустил еще один заряд спермы и Сару накрыло волной удовольствия. Она даже потеряла возможность различать, где ее чувства, а где то, что передает зерг..",,,,,,"""%%"""
,Z_ed633a29,(Мало-мало-мало! Осеменять!),,,,,,"Z ""%%"""
,Z_6c4f6345,"(Самке мало, хочет еще!)",,,,,,"Z ""%%"""
,S_e669b26d,(Н-ничего я не хочу!!!),,,,,,"S ""%%"""
,Z_f271d3d4,"(Самка ненасытная, осеменять!)",,,,,,"Z ""%%"""
,S_6d5d09dd,(Ааааа... такими темпами я совсем потеряю голову...),,,,,,"S ""%%"""
,Z_8cc4b842,(Осеменить!!!),,,,,,"Z ""%%"""
,S_2401e24a,"Неееееет, хватит!",,,,,,"S ""%%"""
,S_45366689,Ммммм!!!,,,,,,"S ""%%"""
,narrator_31f838ae,"Связь, которую наладила Сара с зерглингом, вместе с вибрациями от его бешеной скорости передавали ей тонны удовольствия, которое переполняло ее.",,,,,,"""%%"""
,narrator_efeb572c,Через некоторое время осеменение Сары подошло к концу.,,,,,,"""%%"""
,intro_7d7b7d8e,,,,,,,"intro ""%%"""
,S_9bf3bcf7,Хе-хе-хе...,,,,,,"S ""%%"""
,S_352aaa75,(Наконец-то все закончится... хе-хе-хе.),,,,,,"S ""%%"""
,Z_f79e8ff9,"(Осеменил самку, самка счастлива, спать.)",,,,,,"Z ""%%"""
,S_c6ce090b,"(Как х-хорошо, что все закончилось... ха-ха-ха...)",,,,,,"S ""%%"""
,intro_7d7b7d8e_1,,,,,,,"intro ""%%"""
,narrator_88f52710,Зерглинг гордой походкой направился к своему месту.,,,,,,"""%%"""
,narrator_b002876b,Из-за зерглинга Сара не смогла выспаться как следует. Энергия снижена.,,,,,,"""%%"""
,S_141c94a4,"(Сай'мон, на этот раз было куда легче наладить связь с ним.)",,,,,,"S ""%%"""
,C_9704a41c,"(Ну это хорошо, ты быстро втягиваешься.)",,,,,,"C ""%%"""
,S_2c370a61,(У меня получилось это даже без возбуждения!),,,,,,"S ""%%"""
,C_39c1188d,(И все же ты была возбуждена.),,,,,,"C ""%%"""
,S_46ac9376,"(Ну, может, совсем чуть-чуть, и то не из-за того, что этот зерглинг делал со мной...)",,,,,,"S ""%%"""
,S_bae1daf5,(А просто у меня было хорошее настроение!),,,,,,"S ""%%"""
,C_0f5aa967,"(Хорошее настроение от того, что этот зерглинг снова начала осеменять тебя или от того, что он называл тебя самкой?)",,,,,,"C ""%%"""
,S_f91f9036,(!!!),,,,,,"S ""%%"""
,S_b0ba52f2,(Сай'мон! Это совсем не так...),,,,,,"S ""%%"""
,C_fcb5fd43,"(Смотри осторожней, а то не успеешь оглянуться, как ты стоишь на четвереньках, на тебе уже ошейник и ты жаждешь его член. Ха-ха-ха.)",,,,,,"C ""%%"""
,S_91f12773,"(Сай'мон! Прекрати, а то получишь!)",,,,,,"S ""%%"""
,C_ffa24755,(Ха-ха-ха.),,,,,,"C ""%%"""
,S_90f4dbae,(Идиот... откуда у тебя вообще такие мысли?),,,,,,"S ""%%"""
,C_d3a6c589,(Да я тут просто сценарий почитал немного.),,,,,,"C ""%%"""
,S_07f69cf7,(Ты снова об этой своей игре...),,,,,,"S ""%%"""
,C_d20ed19e,"(Ты, конечно, можешь мне не верить, но сценарий это не изменит.)",,,,,,"C ""%%"""
,S_f5b5ceab,...,,,,,,"S ""%%"""
,S_481ca9e6,(...),,,,,,"S ""%%"""
,S_a2af3b18,"(Сай'мон, сейчас не лучшее время для этого...)",,,,,,"S ""%%"""
,C_ca9489e6,"(Ну могла бы сразу сказать, что тебе нравится это и хочешь насладиться этим.)",,,,,,"C ""%%"""
,S_3e087789,(З-замолчи...),,,,,,"S ""%%"""
,C_3d3a4d1d,(Как скажешь.),,,,,,"C ""%%"""
,Z_25a7e484,*Скр-скр-скр*,,,,,,"Z ""%%"""
,Z_4dfbf0cf,*Рычит*,,,,,,"Z ""%%"""
,Z_9578f9b4,СКИИИИИР!!!,,,,,,"Z ""%%"""
,S_81cee354,"Ч-что, ты уже так быстро?",,,,,,"S ""%%"""
,Z_9578f9b4_1,СКИИИИИР!!!,,,,,,"Z ""%%"""
,S_40f8505e,"(Ее снова очень много... ничуть не меньше, чем в прошлый раз...)",,,,,,"S ""%%"""
,S_d1be1b91,(Аххх... я снова слышу этот запах...),,,,,,"S ""%%"""
,S_6594907b,(Но он же не остановится после одного раза... этого ему не достаточно...),,,,,,"S ""%%"""
,Z_a3adb6f9,*Скир-скри-скир*,,,,,,"Z ""%%"""
,S_43911595,Ммм...,,,,,,"S ""%%"""
,narrator_c765cdb3,"Прошло некоторое время, осеменение Сары подходило к концу.",,,,,,"""%%"""
,intro_bb49d24a,,,,,,,"intro ""%%"""
,Z_2d9b2c21,*Скиииир...*,,,,,,"Z ""%%"""
,narrator_5d51925a,Зерглинг слез с тела Сары и отправился гордой походкой к своему месту.,,,,,,"""%%"""
,S_38bf890a,"Ах... черт, хватит по мне ходить...",,,,,,"S ""%%"""
,S_9f5efcf9,(Как же много кончил этот малыш... Ничуть не меньше чем в прошлый раз...),,,,,,"S ""%%"""
,S_9a61a626,"(А какой от нее запах... аххх, он бьет мне прямиком в нос...)",,,,,,"S ""%%"""
,S_fe0182de,"(Я все больше ловлю себя на мысли, что мне хочется ее попробовать...)",,,,,,"S ""%%"""
,S_f415e041,"(В следующий раз мне нужно внимательней следить за его нуждами, если я не хочу, чтобы это повторилось.)",,,,,,"S ""%%"""
,S_ce662379,(... или не стоит?),,,,,,"S ""%%"""
,narrator_b002876b_1,Из-за зерглинга Сара не смогла выспаться как следует. Энергия снижена.,,,,,,"""%%"""
,C_42640c04,(Думаю тебе стоит осмотреть зерглинга.),,,,,,"C ""%%"""
,S_ade94f7f,Возможно ты прав.,,,,,,"S ""%%"""
,narrator_a19942ea,"Вы уже видели данную сцену, хотите ли ее пропустить?",,,,,,"""%%"""
,narrator_b880f96a,*Шуршание*,,,,,,"""%%"""
,narrator_ea3113b0,"[zergling_s_name!t] недовольно пробежался по комнате. Торчащий член мешал ему ходить, а Сара спала, нахально похрапывая.",,,,,,"""%%"""
,Z_3d08d624,Скри...,,,,,,"Z ""%%"""
,Z_ae1cb0e9,Скир-скри-скри...,,,,,,"Z ""%%"""
,narrator_d6b1e22f,Переполненный желанием зерглинг ловко вскочил на кровать к ногам девушки и принялся их обнюхивать.,,,,,,"""%%"""
,S_cc369d1a,*Невнятное бормотание*,,,,,,"S ""%%"""
,narrator_ef6c14c6,Маленький зерг протяжно лизнул колено Сары.,,,,,,"""%%"""
,Z_115d7560,*Скр-скр-скр*,,,,,,"Z ""%%"""
,narrator_0e6b7abc,"Издавая смачные звуки, зерглинг жадно вылизывал ножки девушки, быстро продвигаясь все выше.",,,,,,"""%%"""
,S_491cff98,*Неразборчивая сонная речь*,,,,,,"S ""%%"""
,narrator_216c15ac,"Губы девушки слегка приоткрылись, ножки начали расползаться в стороны от ожидаемого удовольствия. Сон стал перетекать в сильно эротическую сторону.",,,,,,"""%%"""
,S_66c01dd3,Джим... Я спать хочу...,,,,,,"S ""%%"""
,Z_fe1e5bb1,Скр-скр...,,,,,,"Z ""%%"""
,narrator_4c759577,Зерг продолжал жадно и быстро вылизывать кожу начинающего постанывать призрака.,,,,,,"""%%"""
,S_831cee30,Ох... Ммм... Не надо...,,,,,,"S ""%%"""
,Z_115d7560_1,*Скр-скр-скр*,,,,,,"Z ""%%"""
,narrator_2be2db31,"Гибкий и крайне слюнявый язык зерга все быстрее елозил по внутренней стороне бедра девушки, оставляя блестящие мокрые следы на коже.",,,,,,"""%%"""
,S_e4866244,Ооо... п-перестань...,,,,,,"S ""%%"""
,narrator_d8cb068d,"Наконец, подстегнутый стоном самки и ее сводящим с ума запахом, зерглинг направился выше вдоль тела к промежности девушки.",,,,,,"""%%"""
,Z_82ee4791,*Лизь-лизь-лизь*,,,,,,"Z ""%%"""
,S_5ad7038d,Ммммм... аааах... Джим... Ты такой... ненасытный...,,,,,,"S ""%%"""
,Z_f7213dfb,*Чвак-чвак-чвак*,,,,,,"Z ""%%"""
,narrator_5880c205,"Реакция Сары не заставила себя ждать, зерг с удовольствием вылизывал текущую киску самки.",,,,,,"""%%"""
,S_05e2cdcd,О... Шалун!.. Еще... Джим... глубже!,,,,,,"S ""%%"""
,Z_0a7307de,Скриии!,,,,,,"Z ""%%"""
,Z_647ef7f3,"*Чвак, лизь, чвак*",,,,,,"Z ""%%"""
,narrator_3325ed8a,"Язык зерга вылизывал вагину девушки быстро и сильно, почти грубо, но ее стоны говорили об удовольствии.",,,,,,"""%%"""
,Z_bbfa6e48,*Чаф-чаф-чаф*,,,,,,"Z ""%%"""
,narrator_9fa06450,"Маленький наглец жадно лизал свою самку, проникая глубоко между горячих половых губ Сары.",,,,,,"""%%"""
,S_9427062b,Ох... Джим... где ты научился такому?!,,,,,,"S ""%%"""
,narrator_75c49e41,"Девушка стонала и извивалась во сне, получая массу удовольствия от крепкого и ловкого языка маленького и очень наглого зерга.",,,,,,"""%%"""
,Z_0a7307de_1,Скриии!,,,,,,"Z ""%%"""
,narrator_89f60846,"Вдоволь наигравшись вагиной девушки, [zergling_s_name!t] переместился выше.",,,,,,"""%%"""
,narrator_28794dd1,"Теперь же он нацелился на огромные груди, расположенные прямо перед ним.",,,,,,"""%%"""
,Z_82ee4791_1,*Лизь-лизь-лизь*,,,,,,"Z ""%%"""
,narrator_7d6655b4,Сильный язык зерга вылизывал грудь девушки длинными движениями. Каждое прикосновение зерга заканчивалось протяжным движением шершавого языка по крепкому и чувствительному соску.,,,,,,"""%%"""
,S_ac159523,А... О... Да! Еще!!!,,,,,,"S ""%%"""
,narrator_4a220e9d,"Несмотря на то, что жадные движения зерглинга не отличались деликатностью, Сара стонала от удовольствия.",,,,,,"""%%"""
,S_b31246ec,Ох... Ай! Да!!! Вылизывай их!,,,,,,"S ""%%"""
,narrator_8c527d55,"Зерглинг грубо вылизывал и тискал грудь и соски своей самки, сдавливая их проворным языком.",,,,,,"""%%"""
,S_4df7899c,Джим... Да! Сильнее!.. Моя грудь скучала по твоему языку!,,,,,,"S ""%%"""
,Z_1992a8ec,Скриии...,,,,,,"Z ""%%"""
,narrator_d5a924f2,"Грудь девушки была полностью в слюне зерга, что жадно вылизывал ее груди.",,,,,,"""%%"""
,S_0a23d2a2,Еще... Эти крошки ждали тебя!,,,,,,"S ""%%"""
,narrator_c63642d0,"Грудь стонущей как шлюхи Сары наскучила зерглингу и он вновь потянулся выше, теперь уже к ее лицу.",,,,,,"""%%"""
,Z_115d7560_2,*Скр-скр-скр*,,,,,,"Z ""%%"""
,S_99806137,Джим... Ну же... Нельзя вот так оставлять девушку...,,,,,,"S ""%%"""
,narrator_73ff9606,"Зерглинг склонился к лицу пошло сопящей девушки. Изо рта на нее текла слюна, перемешанная с ее соком, с каменного члена капал горячий эякулят.",,,,,,"""%%"""
,S_c2027df4,"Ах... Джим, ты как всегда не жалеешь себя, с тебя пот так и льется...",,,,,,"S ""%%"""
,Z_3371f1d5,Скрииии...,,,,,,"Z ""%%"""
,narrator_d5807493,"Похотливому зерглингу было мало, он собирался пометить каждый дюйм тела Сары.",,,,,,"""%%"""
,Z_115d7560_3,*Скр-скр-скр*,,,,,,"Z ""%%"""
,Z_82ee4791_2,*Лизь-лизь-лизь*,,,,,,"Z ""%%"""
,narrator_2650880f,[zergling_s_name!t] принялся вылизывать лицо и губы спящей девушки быстрыми и ловкими движениями языка.,,,,,,"""%%"""
,S_78fae9e3,Ох... ах... Джим... т-ты лижешь мои губы...,,,,,,"S ""%%"""
,S_f00a8adf,"Мммм... поцелуи... ты же знаешь, как я их люблю... Сейчас я накажу твой грязный рот!",,,,,,"S ""%%"""
,narrator_23787124,Быстрый язычоек девушки мелькнул меж губами и собрал слюну зерга.,,,,,,"""%%"""
,S_283dbe74,Еще!.. Хочу почувствовать твой вкус!,,,,,,"S ""%%"""
,narrator_c74c7e38,Она пошло выдыхала и пыталась поймать его язык своими губами.,,,,,,"""%%"""
,S_d1a26c45,Я... Ах!.. Такому научилась... сама тебя удивлю... ~♥,,,,,,"S ""%%"""
,narrator_5f8f2b40,Зергу понравилась эта игра и он принялся вылизывать ее появляющийся язычок быстрыми и ловкими движениями.,,,,,,"""%%"""
,S_65320d68,Ох... Джим... Дразнишь!.. Я научу тебя целоваться!..,,,,,,"S ""%%"""
,narrator_6866ce3e,Девушка стонала и продолжала попытки поймать быстрый язык зерга.,,,,,,"""%%"""
,S_a36d4d39,Ох... негодяй... я хочу тебя!.. ~♥,,,,,,"S ""%%"""
,narrator_a42ca7ad,"В подтверждение своих слов Сара старательными, хоть и вялыми движениями розового язычка слизывала с губ слюну зерга.",,,,,,"""%%"""
,S_24195888,А ты стал вкуснее!..,,,,,,"S ""%%"""
,narrator_2dd04701,"Встав над мокрой от его выделений девушкой, [zergling_s_name!t] снова принялся дразнить ее быстрыми движениями языка.",,,,,,"""%%"""
,Z_934a8f57,*Лизь-лизь*,,,,,,"Z ""%%"""
,narrator_fee6a047,"Зерг вылизывал лицо девушки, легко касаясь ее упругого язычка, который девушка старательно высовывала в поисках поцелуя.",,,,,,"""%%"""
,narrator_72504cf1,"Издавая развратные звуки, призрак слизывала с губ слюну зерга и пыталась поймать мягкими губами его ловкий язык.",,,,,,"""%%"""
,S_c05ac8cf,...Джим... Ну же... Я хочу пососать твой... язык...,,,,,,"S ""%%"""
,narrator_5ee6a7b5,"[zergling_s_name!t] продолжал вылизывать лицо стонущей от похоти девушки. Его грубый и скользкий язык быстро метался по щекам, подбородку и губам, заставляя громко стонать.",,,,,,"""%%"""
,Z_8cd23356,*Ли-и-и-изь*,,,,,,"Z ""%%"""
,narrator_94559211,"Похотливые стоны девушки смешивались со звуками, исходящими от работы языка зерглинга.",,,,,,"""%%"""
,Z_115d7560_4,*Скр-скр-скр*,,,,,,"Z ""%%"""
,S_8ca5c7a9,Мммм... они встретились!!! ~♥,,,,,,"S ""%%"""
,S_c327c24a,*Лизь* Я-я поймала тебя!,,,,,,"S ""%%"""
