location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_19b78ced,"Не представляю, сколько нужно приложить для этого усилий... Но нам стоит постараться.",,,,,,"S ""%%"""
,narrator_3a61971d,"Закрывая глаза, Сара всеми силами пыталась сосредоточиться на тентаклях и хоть немного управлять ими, но в реальности они так и продолжали хаотично двигаться, игнорируя все попытки Сары.",,,,,,"""%%"""
,S_75f46a77,Почему это так сложно?! Арх...,,,,,,"S ""%%"""
,S_7e765412,"Ладно, спокойно. Все нормально... ничего не получается с первого раза. Нужно попробовать еще раз.",,,,,,"S ""%%"""
,narrator_e5b0150d,"Нарастающее напряжение очень утомляло Сару, но она отчаянно продолжала направлять всю свою силу на контроль щупальцев.",,,,,,"""%%"""
,S_8fad836f,Это несправедливо!,,,,,,"S ""%%"""
,S_640e91ce,"Каждый раз, когда мне кажется, что они вот уже под моим контролем, все срывается...",,,,,,"S ""%%"""
,C_b54bd9f8,(Собираешься все бросить?),,,,,,"C ""%%"""
,S_0a5ab80c,Ни за что!,,,,,,"S ""%%"""
,S_2543a1a5,Я собираюсь немного поменять тактику.,,,,,,"S ""%%"""
,S_5339c338,"Я уверена, что эти тентакли такие же развращенные, как и все, что здесь шевелиться. Значит, мне нужно еще и физически контролировать их.",,,,,,"S ""%%"""
,S_9b4777c2,"Если ты собираешься спросить меня, решилась ли я использовать для физического контроля свое тело, то мой ответ – да. Ради этого дела не жалко и пойти на такое...",,,,,,"S ""%%"""
,C_79701469,(А я ведь даже ничего не спрашивал об этом...),,,,,,"C ""%%"""
,S_8eebbdb0,Пфф...,,,,,,"S ""%%"""
,narrator_eda7cb26,"Сара, убежденная в правильности своего решения, уверенно подошла к тентаклям, находясь от них на безопасном расстоянии. Они могли касаться ее, но не настолько, чтобы схватить или сделать что-то серьезное.",,,,,,"""%%"""
,S_c19ee220,"О-они меня лапают... везде, где только можно... ах... проклятье...",,,,,,"S ""%%"""
,S_54e63d43,Но нужно продолжать пытаться брать их под контроль...,,,,,,"S ""%%"""
,narrator_4c2eb168,"Пока Сара отчаянно пыталась воплотить свой план в жизнь, несколько самых активных тентаклей решили облапать грудь девушки, отвлекая ее от важного процесса.",,,,,,"""%%"""
,narrator_cbe5b3c4,"Следом за ними один тентакль начал ласкать ее киску. Через броню всю чувствовалось не так сильно, но щупальцы упорно старались принести удовольствие, несмотря на какие-либо препятствия.",,,,,,"""%%"""
,S_505184ad,Я... кхм... не должна реагировать на всякие провокации. Это только для налаживания связи и ничего более.,,,,,,"S ""%%"""
,S_d4228356,"(Нужно переключить свое внимание. Не думай о том, что они трогают тебя...)",,,,,,"S ""%%"""
,S_72b042f4,"(Не думай, что они мнут мою грудь... нет... ах... не нужно думать об этом!)",,,,,,"S ""%%"""
,S_3bc94827,(Ммм... это не так уж и легко.),,,,,,"S ""%%"""
,narrator_1391b416,Сара пыталась замедлить движения тентаклей и постепенно их активность действительно стала замедляться.,,,,,,"""%%"""
,S_d9cc0ab9,!!!,,,,,,"S ""%%"""
,S_753879fc,Получается?,,,,,,"S ""%%"""
,S_055d6e16,Хах... А кто сомневался? Я ни на секунду не сомневалась.,,,,,,"S ""%%"""
,C_7a8ac4f6,(Тебе и незачем было сомневаться. Удовольствие слишком сильно туманило твою голову.),,,,,,"C ""%%"""
,S_a5f58150,(Это просто физическая реакция на ласку. Любому было бы немного приятно от этого.),,,,,,"S ""%%"""
,C_f67fe8cf,(Еще немного и ты бы точно кончила.),,,,,,"C ""%%"""
,S_7a1b99fe,(!!!),,,,,,"S ""%%"""
,narrator_698c2bb9,"Поддерживая слова Сай'мона, тентакли снова стали активно извиваться на груди, пытаясь закрутиться вокруг нее, но у них ничего не выходило.",,,,,,"""%%"""
,S_83d8983b,"(Этого слишком мало, чтобы заставить меня кончить...)",,,,,,"S ""%%"""
,C_5d87a09c,"(Но теоретически это возможно? Я думаю, они вполне способны довести тебя далеко не до одного оргазма.)",,,,,,"C ""%%"""
,S_ef7ad3dd,"(Это будет возможно, только если этого будет требовать план!)",,,,,,"S ""%%"""
,C_eee64a3d,"(Ха-ха, а твое тело явно не согласно с планом.)",,,,,,"C ""%%"""
,S_d27c2f49,"(Они начинают слушаться меня, значит, все идет хорошо.)",,,,,,"S ""%%"""
,narrator_08fc3d54,"Мысли Сары прервали тентакли, которые все это время не прекращали свои манипуляции. Один из них нашел особо чувствительное место, вызывая табун мурашек по коже у Сары.",,,,,,"""%%"""
,S_6cdda6eb,Ахх... нет...,,,,,,"S ""%%"""
,S_3e1d4d5c,(У меня все еще все под контролем!),,,,,,"S ""%%"""
,narrator_2469d59d,"Сара продолжала пытаться сдерживать их активность, но нарастающее удовольствие постоянно отвлекало ее.",,,,,,"""%%"""
,S_35ff4dbd,Аххх... Как же вас успокоить?,,,,,,"S ""%%"""
,C_88718960,"(У тебя красивое и сексуальное тело. Не думаю, что они захотят остановиться, если ты в поле их досягаемости.)",,,,,,"C ""%%"""
,S_1c8314af,Ммм... Н-но так ничего не получится.,,,,,,"S ""%%"""
,C_30d6c2ec,(Просто отдайся этому чувству. Настрой физический контакт на все 100 процентов.),,,,,,"C ""%%"""
,narrator_5501b8e4,"Сара уже не была уверена. Предложение было заманчивым, но она все еще понимала, что эти тентакли могут сделать с ней, если она потеряет любой контроль над ситуацией.",,,,,,"""%%"""
,S_a0ba642c,Ты... Пытаешься сбить меня с настроя. Но у тебя ничего не получится!,,,,,,"S ""%%"""
,C_ba7889a1,(Ты чего? Я на твоей стороне. Да и они без меня прекрасно справляются не только со сбиванием тебя с толку. Они бы с удовольствием сбили тебя еще и с ног.),,,,,,"C ""%%"""
,S_27c99e97,"(Дура-а-а-ак! Ты только этого и... хочешь, ах.)",,,,,,"S ""%%"""
,C_f0aec115,"(Я лишь хочу, чтобы с тобой все было хорошо.)",,,,,,"C ""%%"""
,S_63517391,"(Со мной все будет прекрасно и вне этого места, но побегом занимаюсь тут только я.)",,,,,,"S ""%%"""
,C_37063dcf,"(Лучше бы ты оставила свою гневные порывы вырваться отсюда и подумала трезвой головой. Мы бы нашли выгоду из всей этой ситуации и придумали, что нам делать в дальнейшем.)",,,,,,"C ""%%"""
,S_e2e3615b,(Я... ммм... не хочу тут находиться.),,,,,,"S ""%%"""
,S_de98c112,(Именно поэтому... я делаю все это.),,,,,,"S ""%%"""
,S_e63df44c,(Именно поэтому даю этим тентаклям лапать свое тело? Ах...),,,,,,"S ""%%"""
,S_4964e51a,(Аххх... ммм...),,,,,,"S ""%%"""
,narrator_7edc4f4a,"С каждым разом Сара понимала то, что пытался до нее донести Сай'мон, все хуже и хуже. Ее мысли начали заполнять только тентакли.",,,,,,"""%%"""
,narrator_cdcc95c8,"Периодически Саре удавалось успокоить тентакли, давая себе небольшую передышку. Но как только возбуждение немного спадало, тентакли с большим рвением продолжали свои ласки.",,,,,,"""%%"""
,S_07086b68,(Они только трогают... А мне так тяжело стоять... Хотя я даже не подошла достаточно близко.),,,,,,"S ""%%"""
,S_b9bba416,(Аххх...),,,,,,"S ""%%"""
,S_72deba51,"(Страшно представить... Ммммн... Что было бы, если бы на мне не было брони.)",,,,,,"S ""%%"""
,C_7bb6ed53,(Ты всегда можешь это проверить.),,,,,,"C ""%%"""
,S_da2e24da,(Аххх... Не дождутся!... Это точно...),,,,,,"S ""%%"""
,S_fe5a66d2,(Ммммн... Ах... К-контроль. Ммм... Нужно помнить о контроле.),,,,,,"S ""%%"""
,narrator_73021d72,"Сара металась между мыслями подойти ближе и отойти без шанса решиться. Ей было слишком приятно, чтобы останавливать это, но она не могла в этой признаться.",,,,,,"""%%"""
,narrator_7d65cc86,"Но Сара давно потеряла контроль над тентаклями, которые спокойно блуждали по ее груди и промежности. Щупальце пыталось войти в девушку, но броня и расстояние не позволяли.",,,,,,"""%%"""
,C_02c12cab,"(Может, все же поиграешься с ними раз или два и закончим? Тебе будет приятно, они тоже наиграются. Все в плюсе.)",,,,,,"C ""%%"""
,S_f1c3141b,"Я... кхм... не понимаю, о чем ты...",,,,,,"S ""%%"""
,S_afc7850e,Мммнннпх!!!,,,,,,"S ""%%"""
,narrator_e4e72e77,"Первый приятный спазм настиг Сару врасплох, вызывая звон в ушах. На секунду она забыла, что и зачем делает. Было только дикое желание получить так необходимую разрядку, но осознание быстро отрезвило ее.",,,,,,"""%%"""
,S_076595f8,(Аххх... Все. Х-хватит...),,,,,,"S ""%%"""
,narrator_32ce713b,"Сара постепенно стала отходить от тентаклей, разочарованно вздыхая. Ее тело все еще было напряжено, но она ничего не могла с этим сделать.",,,,,,"""%%"""
,S_b786830c,"Это было не зря... Все же постепенно я научилась брать их под контроль. Хоть и не всегда, но это тоже хороший результат.",,,,,,"S ""%%"""
,S_59cf492f,Мне просто нужно больше практики и тренировок. У этого плана есть огромный потенциал.,,,,,,"S ""%%"""
,C_81e30e2d,"(Но это было только начало. Они даже толком не касались тебя, так как ты была слишком далеко. Сможешь сдержать их, если подойдешь ближе?)",,,,,,"C ""%%"""
,narrator_3a019fc0,"Сара пыталась представить себе, что бы с ней было, подойди ближе. И в какой-то мере эти картинки ей не нравились.",,,,,,"""%%"""
,S_ef1c4a7d,"Они бы, конечно, не отпустили меня так просто... Но если я потренируюсь!",,,,,,"S ""%%"""
,C_6e26e70d,"(Они все равно не откажутся взять тебя, даже силой. У них очень много напористости, как ты могла заметить.)",,,,,,"C ""%%"""
,S_56502fdc,Это да...,,,,,,"S ""%%"""
,narrator_dcda5eac,Сара до сих пор чувствовала на себе их прикосновения. От этих ощущений по ее телу снова прошли мурашки.,,,,,,"""%%"""
,S_5efdb698,"Мне точно нужно больше тренировок. Если я проведу 2-3 тренировки пси-силы, то снова смогу заняться с тентаклями. Снова к ним подходить без подготовки бесполезно.",,,,,,"S ""%%"""
,intro_16620feb,,,,,,,"intro ""%%"""
,S_80c3ddf4,"Я не уверена, что подходить к ним является хорошей идеей. Это просто будет повторение уже пройденного этапа.",,,,,,"S ""%%"""
,C_4ac73fdd,(Но ты всегда можешь укрепить вашу физическую связь и вы перейдете на новый уровень ласк.),,,,,,"C ""%%"""
,S_8516ea10,"Тебя специально подселили, чтобы подавать мне плохие идеи?",,,,,,"S ""%%"""
,S_e538cdea,"Я слишком мало тренировалась, чтобы укреплять нашу физическую связь.",,,,,,"S ""%%"""
,narrator_e0e45b60,Продолжайте заниматься пси-тренировками для активации данной сцены.,,,,,,"""%%"""
,S_b7bc6155,"Я почти уверена, что это получится!",,,,,,"S ""%%"""
,C_11ee95c8,(Почему ‘почти’?),,,,,,"C ""%%"""
,S_243afa7f,"С одной стороны, я могла бы потратить больше времени на тренировки, но что-то мне подсказывает, что это никак не продвинет меня в реализации этого плана...",,,,,,"S ""%%"""
,C_e2d3c62a,(А с другой?),,,,,,"C ""%%"""
,S_fa984517,"А с другой стороны, я не хочу с этим затягивать. Мне нужно выбраться как можно скорее, да и я не могу приручать их вечно.",,,,,,"S ""%%"""
,S_8474af17,"Я отдохнувшая, подготовившаяся и достаточно сильная!",,,,,,"S ""%%"""
,C_fdabba25,"(Самомотивация – хорошая вещь, но ты все же не хочешь поделиться со мной твоим планом подробнее?)",,,,,,"C ""%%"""
,C_2156583b,"(Не то чтобы я хотел рассказать его кому-то еще, например Стукову. Хотя он бы посмеялся и захотел посмотреть... Но я спрашиваю только из любопытства и благих намерений.)",,,,,,"C ""%%"""
,S_099750ec,"Зачем мне тебе рассказывать, если ты заведомо не веришь в этот план?",,,,,,"S ""%%"""
,C_9410ad44,"(Возможно, ты расскажешь и я тут же пойму, что очень ошибался. И даже поспособствую реализации твоего плана.)",,,,,,"C ""%%"""
,S_f68a6eee,У меня есть причины не доверяться тебе...,,,,,,"S ""%%"""
,S_61b40c82,"Но ладно... Это не какой-то великий план побега, о котором бы я рассказывала своим внукам.",,,,,,"S ""%%"""
,S_f984138c,"По задумке я должна была выдрессировать тентакли и взять под свой полный контроль. И когда в мою комнату зайдет Стуков, я приказала бы им схватить его.",,,,,,"S ""%%"""
,S_eb67cbc6,"Раздеть... И сделать все, что я прикажу! Возможно, даже трахнуть... До смерти!",,,,,,"S ""%%"""
,C_2dae5570,"(Если выберешься, все же расскажи об этом побеге внукам. Они должны знать, какая же жестокая у них бабуля.)",,,,,,"C ""%%"""
,S_4b1c900f,"Отнесись к этому серьезно! Я точно не решила, что буду делать со Стуковым. Может быть, взять его в заложники будет лучше, чем убить. Все же он часть Роя...",,,,,,"S ""%%"""
,C_484be2d5,(Я понял. Все действительно серьезно.),,,,,,"C ""%%"""
,S_2a906c57,"Ты думал, что я шучу?! Над такими вещами не смеются.. Я действительно хочу выбраться отсюда...",,,,,,"S ""%%"""
,C_dd94a8d5,"(Ты все время прикрывалась тем, что хотела выбраться, пытаясь скрыть свое желание просто получить удовольствие и побыть извращенкой. Ты никогда не была настроена так серьезно, хотя даже сейчас ты все еще представляешь их ласки.)",,,,,,"C ""%%"""
,S_41a6f698,...,,,,,,"S ""%%"""
,S_f8256b91,"Это происходит само собой. И совсем не отменяет то, что я решительно намерена выбраться!",,,,,,"S ""%%"""
,C_b5e7fc22,"(Хорошо, может, у тебя и получится выбраться... Но ты подумала о том, что будет, когда ты выберешься в коридор? Думаешь, они отпустят тебя просто так?)",,,,,,"C ""%%"""
,S_52149e8f,Дальше действовать мы будем по обстоятельствам.,,,,,,"S ""%%"""
,S_90c61dac,"Мы ничего не узнаем, пока не попробуем!",,,,,,"S ""%%"""
,C_faa78dcb,"(Надеюсь, что у тебя ничего не получится... Для твоего же блага.)",,,,,,"C ""%%"""
,S_0fe2ad85,"Бла-бла-бла, кому нужна твоя поддержка, Сай'мон? И без тебя справлюсь.",,,,,,"S ""%%"""
,narrator_8fc51ddf,"Сара уже более уверенно сделала пару шагов к тентаклям, с интересом наблюдая за их движением.",,,,,,"""%%"""
,S_cf208c88,"Кто бы сомневался, что вы сразу активизируетесь. До сих пор трудно поверить, что все здесь живое и очень активное...",,,,,,"S ""%%"""
,S_34f19c12,"Хм... Хотя в этом есть своя польза, хи-хи.",,,,,,"S ""%%"""
,S_83a24845,"Давай, я жду твоих комментариев.",,,,,,"S ""%%"""
,C_47f5c290,"(Зачем? Ты хорошо все комментируешь и без меня. Правда, фантазии с тобой наблюдать все же приятнее, чем со Стуковым.)",,,,,,"C ""%%"""
,S_4eb4da1e,"Это ты мог и упустить... Я все же должна понимать, какие именно команды им давать.",,,,,,"S ""%%"""
,C_d33cbe29,(Мы могли бы обойтись простым удержанием.),,,,,,"C ""%%"""
,S_4dd98019,"Не-е-ет, так не интересно.",,,,,,"S ""%%"""
,C_064031d8,"(Раз уж тебя так заботит интерес, то, может быть, снимешь броню? Тоже отличный эксперимент.)",,,,,,"C ""%%"""
,narrator_26a90d50,"Сара задумчиво посмотрела на свою броню и на тентакли, все же представляя себе, как они будут ласкать ее голую кожу.",,,,,,"""%%"""
,S_45212c4f,"Ммм... Предложение очень заманчивое, но это будет слишком отвлекать от более важного процесса. Как-нибудь в другой раз.",,,,,,"S ""%%"""
,S_c02cd545,"Пора проверить, насколько я стала сильнее.",,,,,,"S ""%%"""
,narrator_92c8d507,"Сара подошла достаточно, чтобы тентакли смогли дотянуться до нее. Как и ожидалось, они были очень заинтересованы ее грудью и промежностью.",,,,,,"""%%"""
,S_7be78f9a,"Давайте хотя бы сейчас мы произведем честный, ах... обмен. Вы трогаете, а я контролирую.",,,,,,"S ""%%"""
,narrator_e315ec1d,"Сара старается полностью очистить свои мысли, оставляя на заднем плане даже самые интересные фантазии. Такая концентрация давалась ей с трудом, но Сара стала замечать, что ощущает контроль над тентаклями.",,,,,,"""%%"""
,S_83ab66aa,"Ах... Не думать, просто не думать о том, что они меня трогают. Как бы они меня ни ласкали.",,,,,,"S ""%%"""
,S_9696f4b6,"Мне не приятно. Да, мне абсолютно не... Приятно!",,,,,,"S ""%%"""
,narrator_053cdce2,"Чем больше Сара пыталась не думать об ощущениях своего тела, тем больше тентакли рвались напомнить о себе.",,,,,,"""%%"""
,S_4af3e51b,"Ммм... Видимо, они не согласны на мои условия. Я так стараюсь взять их под контроль, но их интересует только одно, облапать мое тело!",,,,,,"S ""%%"""
,C_f70f0475,"(Попробуй не думать о том, что у тебя не получается. Это только больше сбивает тебя с концентрации. Ты разве не заметила, что смогла взять их под контроль быстрее, чем в прошлый раз?)",,,,,,"C ""%%"""
,S_2d7b8f43,"Хм, ты прав. Нужно не думать об этом, вообще ни о чем не думать, кроме как о контроле этих наглых щупалец.",,,,,,"S ""%%"""
,narrator_91c3a463,"Сара постепенно восстанавливала контроль, игнорируя любые неудачи. Девушка старалась не открывать глаза, чтобы увеличить свою концентрацию на связи с тентаклями.",,,,,,"""%%"""
,S_98e393e4,Как же это все утомительно... Но результат точно есть!,,,,,,"S ""%%"""
,C_82802fb7,"(Главное не отвлекайся, а то верх одержишь не ты, а над тобой.)",,,,,,"C ""%%"""
,S_0d95e8d9,Пфф...,,,,,,"S ""%%"""
,S_78ff764c,Нужно продолжать... я не могу сейчас остановиться...,,,,,,"S ""%%"""
,narrator_3c170dfe,"Сара была возбуждена прикасаниями щупалец, что ласкали ее через броню, потому что даже через препятствия они очень настырно пытались залезть под одежду и обхватить соски.",,,,,,"""%%"""
,narrator_e7b707f1,"Перед ней стояла сложная ситуация. С одной стороны, тентакли сводили ее с ума. С другой стороны, невозможно закончить все это, ибо тогда все, что она делала, пойдет насмарку.",,,,,,"""%%"""
,narrator_b900d8a7,"В голову все чаще приходили мысли плюнуть на все и дать им то, что они хотят.",,,,,,"""%%"""
,narrator_a8911bd1,"Тентакли возле киски никак не улучшали ситуацию, гуляя от внутренней стороны бедра к низу живота. Они задевали все по пути, нажимая и лаская все участки, вызывающие табун мурашек по телу.",,,,,,"""%%"""
,S_8e51ea6b,"Я могу... Только замедлить их, но не остановить полностью, ммм...",,,,,,"S ""%%"""
,S_3392342f,"(Но я уже долго удерживаю их от более активных действий. Значит, все получается.)",,,,,,"S ""%%"""
,S_834ad7e6,"(Ах... Но сдерживаться так тяжело. Желание позволить им делать все, что они хотят, только растет.)",,,,,,"S ""%%"""
,narrator_66e9c470,"Тело Сары принимало любые ласки, туманя мысли возбуждением. В голове все чаще стали мелькать самые откровенные фантазии, но Сара не собиралась сдаваться.",,,,,,"""%%"""
,narrator_5c54db5b,Она постоянно боролась с мыслью все же позволить им поиграть с собой.,,,,,,"""%%"""
,S_9ea2bea5,Все под контролем! Хах... Нужно еще больше их замедлить.,,,,,,"S ""%%"""
,narrator_174355d7,"У Сары получилось почти полностью остановить движение щупалец, но тело только сильнее стало гореть от отсутствия необходимых ласк.",,,,,,"""%%"""
,S_0ae848e5,"Черт... Стало только хуже. Мммх, я чувствую, как внизу мокро, но ничего не могу с этим сделать.",,,,,,"S ""%%"""
,S_dd97d536,!!!,,,,,,"S ""%%"""
,narrator_b952e57d,"Стоило Саре отвлечься, как тентакли возобновили свое движение, отреагировав на возбужденное тело.",,,,,,"""%%"""
,S_14f6277e,Ааах! Мое тело!!! Так приятно...,,,,,,"S ""%%"""
,C_3db74aca,"(Кажется, все действительно выходит из-под контроля. Но твой мозг стал работать активнее. Так, может, попробуешь воспользоваться ситуацией и покажешь всю свою пси-силу?)",,,,,,"C ""%%"""
,S_1581f434,Это... Ммм! Не так просто. Голова... В ушах звенит от возбуждения.,,,,,,"S ""%%"""
,narrator_d12e17ea,"Сара пыталась ухватиться за какую-то определенную мысль, но именно тогда, когда думать было так необходимо, все мысли были непонятны и далеки.",,,,,,"""%%"""
,S_94300fc5,*Вздох*,,,,,,"S ""%%"""
,S_c712c5fa,"Думай, Сара, будь выше этих чувств. Ммммг... Вам лучше прекратить!",,,,,,"S ""%%"""
,C_78bbb182,"(Вот-вот, продолжай концентрироваться.)",,,,,,"C ""%%"""
,S_b9fb6472,(С каких... а-ахх... пор ты поддерживаешь меня?),,,,,,"S ""%%"""
,C_7e13e280,"(Я подумал, что это все очень хорошо развивает твою пси-силу, поэтому даже если у тебя ничего не получится с захватом Стукова, то это все равно будет хорошей тренировкой и поучительным уроком для тебя.)",,,,,,"C ""%%"""
,S_816d2c09,(Серьезно?! Почему ты додумался только сейчас?),,,,,,"S ""%%"""
,C_1752b35a,"(Лучше поздно, чем никогда.)",,,,,,"C ""%%"""
,S_432c3002,"(Я... Ммм... Твоя помощь была бы кстати намного раньше, когда все было под контролем!)",,,,,,"S ""%%"""
,S_efb2ff0b,(Аххх... ммм...),,,,,,"S ""%%"""
,narrator_9ec76699,"Сара, отвлеченная разговором с Сай'моном, смогла наконец поубавить пыл щупалец.",,,,,,"""%%"""
,S_0aa63e2e,(Хаа! Получается.),,,,,,"S ""%%"""
,S_d5a06545,(Мое тело может отдохнуть...),,,,,,"S ""%%"""
,C_2786ad0f,"(Хм, ты действительно не зря тренировалась. Твои результаты улучшились. Может, если мы продолжим, то ты все же сможешь взять их под контроль.)",,,,,,"C ""%%"""
,S_db8e0e22,(Аххх... Нет! Я больше не могу!!!),,,,,,"S ""%%"""
,narrator_353b0c4c,"Сара почувствовала, как ее тело, отдохнувшее от волн удовольствия, только сильнее стало возбуждаться от слабых ласк.",,,,,,"""%%"""
,S_caab6935,"(Ммг, хватит, я так кончу только от трения тела об одежду...)",,,,,,"S ""%%"""
,narrator_53170297,"Сара на слабых ногах стала отходить от стены, все еще ощущая дикое желание кончить любым способом. Ходить было неудобно из-за невероятного количества смазки, которое не переставало выделяться из-за желания и неудовлетворенности.",,,,,,"""%%"""
,narrator_6ac3fe81,"Сара старалась не прикасаться к себе, потому что любое легкое прикосновение очень остро отдавалось внизу живота, где все горело.",,,,,,"""%%"""
,S_a17f33a0,"Результат хороший, я смогла взять их под контроль даже в очень возбужденном состоянии. Но смогу ли выдержать больший напор?",,,,,,"S ""%%"""
,S_97e24c93,"Если я кончу, то точно на время потеряю любое владение над ситуацией. А с этими проворными тентаклями нельзя себе такого позволить.",,,,,,"S ""%%"""
,C_07d4f417,"(Если твое тело постоянно будет не удовлетворено после этих тренировок, то оно может привыкнуть к такому состоянию. Тем более твои результаты улучшаются в возбужденном состоянии...)",,,,,,"C ""%%"""
,C_5f146d88,"(Хм, нужно подумать об этом и как-то использовать...)",,,,,,"C ""%%"""
,S_f356349c,Испытывать это каждый раз... Это издевательство.,,,,,,"S ""%%"""
,C_179697dd,(Но это твой план. Можешь отказаться от него.),,,,,,"C ""%%"""
,S_c6a0221e,"Нет, поздно отступать назад. Я ведь все равно успокоюсь и мое тело перестанет быть таких возбужденным. Так что можно и потерпеть.",,,,,,"S ""%%"""
,narrator_69891b5c,Только от взгляда на тентакли тело Сары отозвалось приятным спазмом.,,,,,,"""%%"""
,S_383cafeb,"Это будет не простым испытанием... Но они тоже привыкнут подчиняться! Да, дальше будет легче.",,,,,,"S ""%%"""
,S_4b1241f4,"Но мне все еще нужно тренироваться... Этого уровня недостаточно, мне нужно стать сильнее!",,,,,,"S ""%%"""
,intro_0df1f306,,,,,,,"intro ""%%"""
,S_0d6396ff,"Отлично, я чувствую, что готова. Все должно получиться наилучшим образом.",,,,,,"S ""%%"""
,S_6233ca90,"Мы должны двигаться дальше, чтобы осуществить наш план. Я смогу еще дольше продержаться с этими тентаклями, чтобы научить их.",,,,,,"S ""%%"""
