location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_8ec6ead7,...,,,,,,"S ""%%"""
,S_281fed6f,Ладно... Хорошо. И каким методом ты будешь подготавливать меня?,,,,,,"S ""%%"""
,AB_74dd6044,Методом эксперимента.,,,,,,"AB ""%%"""
,S_047cf798,(......),,,,,,"S ""%%"""
,S_eacae826,(Как же с тобой тяжело разговаривать...),,,,,,"S ""%%"""
,C_43d5589d,"(Да... Мне даже интересно, как тебе удастся разговорить его. Он не очень-то и настроен на душевные разговоры.)",,,,,,"C ""%%"""
,S_2f4144d6,(Сай'мон?!),,,,,,"S ""%%"""
,C_5bb19e53,(Что? Что тебя так удивляет?),,,,,,"C ""%%"""
,S_a1181ed0,"(Ну... Я слышу тебя даже здесь. Раньше от тебя не было никаких признаков жизни, когда я находилась в зале эволюции.)",,,,,,"S ""%%"""
,C_d7571aa2,"(Да, я сам был удивлен. Не могу утверждать, но, возможно, Абатур не счел нужным блокировать меня в этот раз.)",,,,,,"C ""%%"""
,C_00e70e18,(Непродуктивно тратить лишние ресурсы.),,,,,,"C ""%%"""
,S_489b26df,(Ты только что попытался его спародировать?),,,,,,"S ""%%"""
,C_21005de6,(Все может быть...),,,,,,"C ""%%"""
,S_79009c8e,"Абатур... Я согласилась на все это... Не то чтобы я хотела сейчас отступить, но мне все же важно знать, что со мной будет...",,,,,,"S ""%%"""
,AB_b0f06a26,Эволюция.,,,,,,"AB ""%%"""
,S_23b9ab16,Арх... Ты издеваешься надо мной?,,,,,,"S ""%%"""
,AB_7f9bf323,Издевательство непродуктивно. Забочусь только об эволюции.,,,,,,"AB ""%%"""
,S_a64503e5,"(Не похоже, что это правда...)",,,,,,"S ""%%"""
,narrator_de17a0b7,"Сара хотела перекинуть ногу на ногу, но кресло не позволило ей этого сделать, медленно сковывая любые ее движения и фиксируя в определенном положении.",,,,,,"""%%"""
,S_775384d8,"Все это, конечно, очень увлекательно, но что происходит?",,,,,,"S ""%%"""
,AB_1b19479a,"Фиксация, движения неуместны.",,,,,,"AB ""%%"""
,narrator_c787576a,"Неожиданно для Сары ее низ живота приятно отозвался на эти манипуляции, свидетельствуя о том, что его владелец возбудилась.",,,,,,"""%%"""
,C_a2d14a4e,"(Вот мы и начали с приятного... Ты знала, что тебе нравится подчинение?)",,,,,,"C ""%%"""
,S_2a16e936,(Что за чушь? Это просто ответная реакция на такую открытую позу.),,,,,,"S ""%%"""
,S_58bfdaaa,З-зачем это нужно?,,,,,,"S ""%%"""
,AB_05f6891e,Много вопросов. Начинаю осмотр.,,,,,,"AB ""%%"""
,S_49e459a3,(Все не может быть так просто... Это точно не просто осмотр!),,,,,,"S ""%%"""
,C_03142038,"(Знаешь, я вот понять не могу: ты больше паникуешь или возбуждаешься?)",,,,,,"C ""%%"""
,S_638b212a,"(Это действительно то, что тебя сейчас интересует?!)",,,,,,"S ""%%"""
,C_4be6cee4,"(Конечно, я же должен знать твои слабые места.)",,,,,,"C ""%%"""
,S_1bfeb52e,Ах...,,,,,,"S ""%%"""
,narrator_21d1d99a,"Сара бы подпрыгнула от неожиданности, но кресло крепко держало ее на месте, оставляя девушке только возможность беспомощно хватать ртом воздух.",,,,,,"""%%"""
,AB_13f33ad9,Быстрая реакция. Уже возбуждена. Интересно.,,,,,,"AB ""%%"""
,narrator_c07357eb,"Абатур технично раздражал соски, наблюдая за реакцией Сары. Лицо девушки передавало целый спектр эмоций, варьирующихся от удивления до нарастающего желания.",,,,,,"""%%"""
,S_90fe07b4,Ммм... ,,,,,,"S ""%%"""
,AB_7a317a94,Податливая. С этим легче работать.,,,,,,"AB ""%%"""
,S_308e92cd,П-почему ты... даже сейчас звучишь так б-безэмоционально?,,,,,,"S ""%%"""
,AB_98b3ce69,Лишние слова не эффективны. Краткость эффективна.,,,,,,"AB ""%%"""
,narrator_0bdcbb99,"Сара перестала ощущать прикосновения на своей груди, думая, что может перевести дух, но Абатур не собирался останавливать свою подготовку. Новые касания девушка почувствовала на клиторе.",,,,,,"""%%"""
,S_4151940d,Мммф... Неужели нельзя понежнее?,,,,,,"S ""%%"""
,AB_84cca959,Чувствительная. Продолжаю осмотр.,,,,,,"AB ""%%"""
,S_d7ec7f36,"Почему ты... мммм, постоянно говоришь эти странные фразы?",,,,,,"S ""%%"""
,AB_469f16ba,Анализирую.,,,,,,"AB ""%%"""
,narrator_677d7ef3,"Абатур стал уделять больше внимания вагине, наблюдая за обилием выделяющейся смазки. Будто ненароком он задевал анальный проход Сары, вынуждая ее каждый раз умоляюще хныкать.",,,,,,"""%%"""
,S_01559a63,(Он меня просто дразнит!),,,,,,"S ""%%"""
,narrator_3526794a,"Стоило Саре подумать об этом, как Абатур более настойчиво надавил на анальное кольцо девушки, вызывая у нее новую волну стонов.",,,,,,"""%%"""
,S_40149f2f,Мффф... Ахххх!~♥,,,,,,"S ""%%"""
,S_34d49927,(Стуков бы уже давно взял меня...),,,,,,"S ""%%"""
,C_87e6040b,(Неужели я слышу огорченные нотки в твоем голосе? Скучаешь по Стукову?),,,,,,"C ""%%"""
,S_16ab7665,"(Я могу скучать лишь по его сексуальному таланту, который сейчас бы очень пригодился.)",,,,,,"S ""%%"""
,AB_cef2dbd9,"Невозможно определить, чувствительное место.",,,,,,"AB ""%%"""
,narrator_ba6a5790,"Сара ощущала касания на всех эрогенных местах одновременно, но Абатур вел себя очень осторожно. Он останавливался каждый раз, когда тело Сары начинало бурно реагировать на его действия.",,,,,,"""%%"""
,S_bf8e1416,Аххмм... Это пытка! Почему я просто не могу получить разрядку?,,,,,,"S ""%%"""
,AB_8017cdb5,Противоречит цели эксперимента.,,,,,,"AB ""%%"""
,S_39062a15,Пожалуйста?,,,,,,"S ""%%"""
,narrator_47b940fc,"Абатур продолжал игнорировать любые попытки Сары изменить ход событий, четко выполняя задуманные им действия.",,,,,,"""%%"""
,C_2edb069d,"(Ты сейчас на таком взводе, хах. Даже Стуков не дразнил тебя так сильно.)",,,,,,"C ""%%"""
,S_b4280f53,(Ммм... Он совершенно непробиваемый! Это так бесит! В прошлые разы было проще!),,,,,,"S ""%%"""
,narrator_6f5b0d8e,"Сара упорно пыталась выгибаться, чтобы самой раздражать чувствительные соски и клитор, но ее планы оборвал Абатур, который завершил свой эксперимент.",,,,,,"""%%"""
,AB_d419cb5c,Анализ завершен.,,,,,,"AB ""%%"""
,S_ab6d30a4,А? Что? Аххх... Ну нет! Зачем ты так со мной?,,,,,,"S ""%%"""
,AB_e0f40f29,Поиск нужной концентрации.,,,,,,"AB ""%%"""
,S_107307dd,Ч-что?,,,,,,"S ""%%"""
,AB_987a0445,Возбуждающая жидкость.,,,,,,"AB ""%%"""
,S_8ec6ead7_1,...,,,,,,"S ""%%"""
,S_ac99b78e,И... мне обязательно оставаться так?,,,,,,"S ""%%"""
,AB_578918c6,Движение мешает эксперименту. Сдерживание удаляет помехи.,,,,,,"AB ""%%"""
,S_bd93d49c,(Я!... После всего... Он говорит так!),,,,,,"S ""%%"""
,narrator_1ba2c7d7,"Сара хотела возмутиться, но Абатур потянулся за тентаклем. Реакция девушки не заставила себя долго ждать, сбивая Сару с любой мысли.",,,,,,"""%%"""
,AB_7f8122ca,Положительная реакция. Делаешь успехи.,,,,,,"AB ""%%"""
,C_3d8dde02,"(Ого, кажется, приемы пищи выработали у тебя привычку? Собираешься кончить только от ее вида?)",,,,,,"C ""%%"""
,S_1d15eefc,(А? Я еще не настолько отчаялась!),,,,,,"S ""%%"""
,C_48173ba6,"(Да-да... Только не забудь проглотить слюну, которая скопилась у тебя во рту.)",,,,,,"C ""%%"""
,narrator_528f0a7f,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,narrator_23d29e8b,Из тентакли на Сару брызнула сильно пахнущая жидкость.,,,,,,"""%%"""
,narrator_c988a4b7,Debugg: знает ли Сара свойство жидкости (НЕ ИСПОЛЬЗОВАТЬ ДЛЯ ЦЕЛЬНОГО ПРОХОЖДЕНИЯ ВОЗМОЖНЫ БАГИ),,,,,,"""%%"""
,S_fd7e1157,(Это так... знакомо!),,,,,,"S ""%%"""
,narrator_4fd33be7,"Поначалу ощущения Саре казались уже привычными, но постепенно жар в ее теле нарастал, открывая все больше возможностей этой жидкости.",,,,,,"""%%"""
,S_a5a259bc,(Ах... но в разы сильнее ~♥),,,,,,"S ""%%"""
,S_01b0040a,(И это возбуждающая жидкость?!),,,,,,"S ""%%"""
,narrator_bd0228b3,"Стоило жидкости немного побыть на теле Сары, как она все ощутимее демонстрировала весь спектр своих действий. Грудь девушки стала сильнее реагировать на любые прикосновения к ней, заставляя Сару замирать от волны возбуждения.",,,,,,"""%%"""
,S_c0051680,Аааххх... П-почему оно действует так сильно?,,,,,,"S ""%%"""
,AB_d239860d,"Концентрация не должна вызывать реакцию, превышающую заданную.",,,,,,"AB ""%%"""
,S_46dcd066,То есть... мммффф! Так и задумано?,,,,,,"S ""%%"""
,AB_1e3f7e4b,Все согласно результатам.,,,,,,"AB ""%%"""
,S_65e242ff,"(Ничего не понятно, но так приятно!!!)",,,,,,"S ""%%"""
,narrator_528f0a7f_1,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,narrator_b332c360,"Жидкость постепенно стекала по телу Сары, накрывая ее возбужденный разум все новыми волнами удовольствия.",,,,,,"""%%"""
,S_8a93e6f7,"Т-тогда ты... А-а-а-а-а-мм, явно ошибся!",,,,,,"S ""%%"""
,AB_a2b7e417,Невозможно. Реакция удовлетворяет требования.,,,,,,"AB ""%%"""
,narrator_74f71547,"Сара не успевала глотать слюну, которая норовила вырваться изо рта. Жидкость медленно обволакивала ее клитор и половые губы. Сара постепенно переставала понимать, где она находится и зачем.",,,,,,"""%%"""
,S_f1299a77,(Э-это совершенно... другое чувство...),,,,,,"S ""%%"""
,S_5dc7e5e6,(Ах... Она еще так пахнет...),,,,,,"S ""%%"""
,S_f475144b,!!!,,,,,,"S ""%%"""
,S_cadefcf6,Ч-что это?,,,,,,"S ""%%"""
,S_9455bc75,Т-только не уши! Ммм...,,,,,,"S ""%%"""
,C_188eaca5,"(Ооо, какой стильный шлем!)",,,,,,"C ""%%"""
,narrator_3a93d8ce,"Продолжения обливания не последовало. Вместо этого появился странного вида шлем, который наделся Саре на голову.",,,,,,"""%%"""
,S_92c1ab3e,Это еще... зачем?,,,,,,"S ""%%"""
,AB_ddbd0a2f,Непосредственный доступ к мозгу и его стимуляция.,,,,,,"AB ""%%"""
,S_22f2850d,Стимуляция?,,,,,,"S ""%%"""
,narrator_3cf92c22,"Сара начала ощущать возбуждение по всему телу, даже там, куда еще не достала жидкость. Казалось, что от головы распространяется приятное тепло, которое заставляет тело содрогаться в спазмах.",,,,,,"""%%"""
,S_0d3aeaa0,Это уже слишком! Ахммм...~♥,,,,,,"S ""%%"""
,S_4817fc14,"Оно... Эта стимуляция слишком сильная! Мммм... Кажется, я теряю сознание.",,,,,,"S ""%%"""
,S_ad4daf65,(Я перестаю понимать что происходит... он играется с моей головой!),,,,,,"S ""%%"""
,AB_a9743408,Все рассчитано.,,,,,,"AB ""%%"""
,narrator_75406141,"Сара ощущала, как ее тело начинало привыкать к такому состоянию, ощутимо ослабляя эффект возбуждения. Девушка хотела облегченно выдохнуть, но почувствовала, как что-то пристраивается к ее вагине.",,,,,,"""%%"""
,S_f47778d8,"(Черт! Если он всунет это в меня... Мф, мне страшно представить, что со мной будет.)",,,,,,"S ""%%"""
,C_80722142,(Только мо-о-оре удовольствия. Ничего больше.),,,,,,"C ""%%"""
,S_559c0b2d,(В этом море безумия слишком легко утонуть. Я совершенно не могу контролировать свой разум из-за этого шлема...),,,,,,"S ""%%"""
,C_0343dd02,"(Просто прими и расслабься, предоставь все остальное Абатуру, он знает, что делает. Не в его интересах, чтобы ты сошла с ума от удовольствия.)",,,,,,"C ""%%"""
,S_749e9d12,(Я на это...),,,,,,"S ""%%"""
,AB_48cb94cf,Приправляем кролика.,,,,,,"AB ""%%"""
,C_0662e4f9,!!!,,,,,,"C ""%%"""
,S_f475144b_1,!!!,,,,,,"S ""%%"""
,S_730c6da9,{size=+7}Аааааах!!!{/size},,,,,,"S ""%%"""
,S_420fee0c,(Что он сказал??? Мне это показалось? Или это побочный эффект шлема?),,,,,,"S ""%%"""
,AB_1237ca13,Разговоры не продуктивны. Продолжаем.,,,,,,"AB ""%%"""
,S_730c6da9_1,{size=+7}Аааааах!!!{/size},,,,,,"S ""%%"""
,narrator_6cb8fffd,"Абатур плавно погружал тентакль в Сару, удовлетворенно наблюдая за тем, как легко он входит в подготовленную девушку. Тело Сары с радостью принимало инородный орган, позволяя заполнять себя странной жидкостью.",,,,,,"""%%"""
,narrator_528f0a7f_2,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,S_2b09e018,ААААААХХХХХ!!!~♥,,,,,,"S ""%%"""
,S_90f65c31,"(Оно! Оно во мне! Я чувствую это тепло в себе, ах!)",,,,,,"S ""%%"""
,narrator_db21dc2f,"Мысли Сары заполняли лишь хлюпающие звуки и возбуждение, вызывающее у нее звон в ушах.",,,,,,"""%%"""
,S_ffba879e,"Хорошо! Мммф, так хорошо...",,,,,,"S ""%%"""
,narrator_8a2112ed,"Абатур заметил, что он пропустил одно из важных мест, слишком зацикливаясь наполнением Сары. Жидкость, переполнившая девушку, сама стекала к заднему проходу Сары, но этого было не достаточно.",,,,,,"""%%"""
,AB_80e97a9c,Немного для вкуса.,,,,,,"AB ""%%"""
,narrator_2dd5691d,"Абатур дополнительно поливал промежность Сары, чтобы в этой подготовке в достаточной мере были задействованы все возможные зоны.",,,,,,"""%%"""
,S_42550907,Ммммм! Ах... хах.,,,,,,"S ""%%"""
,C_b2be36ec,(Он снова сказал это!),,,,,,"C ""%%"""
,S_97211e3d,(Это определенно из-за шлема!),,,,,,"S ""%%"""
,C_f162c55d,(Но не может же нам обоим показаться.),,,,,,"C ""%%"""
,S_22abda93,Мой анус~♥... Оно попало на него!,,,,,,"S ""%%"""
,S_e16642e3,"Я чувствую это повсюду... Оно обволакивает меня, мммм~♥.",,,,,,"S ""%%"""
,AB_6e4c9d95,Скоро финал.,,,,,,"AB ""%%"""
,S_fb90cd78,Что это значит?,,,,,,"S ""%%"""
,AB_a37a17b4,Узнаешь.,,,,,,"AB ""%%"""
,S_f2a2003b,"(Я готова поклясться, что слышала ехидные нотки в голосе Абатура, который все это время вел себя безэмоционально.)",,,,,,"S ""%%"""
,C_112a42c0,"(Кажется, ты действительно немного тронулась от перевозбуждения, а я вместе с тобой...)",,,,,,"C ""%%"""
,S_f475144b_2,!!!,,,,,,"S ""%%"""
,narrator_ce998370,"Сара стала ощущать, как тентакли поменьше начали прикасаться к ее телу, вызывая мелкую дрожь.",,,,,,"""%%"""
,S_53d9e3df,"(Да-да-да! Так много тентаклей... Мммф, я чувствую их повсюду. Помогите мне, маленькие тентакли, сделайте свое дело!)",,,,,,"S ""%%"""
,S_42b79f97,Ах! Хах...,,,,,,"S ""%%"""
,S_0895623c,"(О-они дразнят меня... Как... ах, мне справиться с этими новыми ощущениями?)",,,,,,"S ""%%"""
,narrator_725ed0f8,"Тентакли медленно подбирались к соскам и клитору, растирая возбуждающую жидкость по коже девушки. Сара лишь тяжело дышала, пытаясь двинуться хотя бы на сантиметр, но так она только помогала процессу.",,,,,,"""%%"""
,narrator_528f0a7f_3,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,S_766465f0,"(Н-нет... Аххх, они играют с моими сосками~♥!)",,,,,,"S ""%%"""
,S_f7c6da7d,Они... мммм... никогда не были такими чувствительными.,,,,,,"S ""%%"""
,C_2e6c70d7,"(Никогда до этого момента, хе-хе-хе.)",,,,,,"C ""%%"""
,AB_4c662077,"Увеличил чувствительность, должно раскрыть пси-силу.",,,,,,"AB ""%%"""
,narrator_528f0a7f_4,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,S_1fb73620,Ах... Нет! Только не клитор!!!,,,,,,"S ""%%"""
,narrator_94e13960,"Голос Сары срывался от постоянных стонов, которые вырывались из нее. Абатур был доволен своей работой, потому что ему, кажется, удалось составить идеальные пропорции с первого раза.",,,,,,"""%%"""
,S_3b3f35b2,АХХХ! Н-не так быстро!!,,,,,,"S ""%%"""
,S_2d149e44,(Я... вижу звездочки перед глазами? Они стимулируют слишком сильно!),,,,,,"S ""%%"""
,S_8745f94f,"(Ох, я чувствую, как все внутри меня сжимается~♥.)",,,,,,"S ""%%"""
,narrator_a95fb666,"Тентакли безжалостно касались чувствительных мест, обхватывая и сжимая их все больше.",,,,,,"""%%"""
,S_1f40ee68,"НЕЕЕЕТ! Хватит, ахххх!",,,,,,"S ""%%"""
,S_97dc6d7f,Я сейчас кончу! КОООНЧУ!!,,,,,,"S ""%%"""
,narrator_aec085f0,"Сара все еще не могла привыкнуть к тому, как ее тело откликалось на зеленую липкую субстанцию, которая сводила ее с ума.",,,,,,"""%%"""
,S_eb34c9f6,"(Он совсем не дает мне передохнуть! Мммф, я чувствую, как напряжена каждая клеточка моего тела...)",,,,,,"S ""%%"""
,C_4235f8df,"(А ведь в тебя еще толком ничего не вошло, хах. Не хотел бы я оказаться на твоем месте.)",,,,,,"C ""%%"""
,S_1f123891,"Они так трутся об меня... Если бы они вошли внутрь, то я, ах... Не уверена, чтобы осталась бы в сознании.",,,,,,"S ""%%"""
,C_8c5ca79e,"(Ты и так еле сдерживаешься... Интересно, сколько Абатур планирует держать тебя в таком состоянии? Пару лет?)",,,,,,"C ""%%"""
,S_1c2b5033,Ммм!,,,,,,"S ""%%"""
,C_2616fcec,"(Хотя пара лет в этом случае - слишком мало, хе-хе.)",,,,,,"C ""%%"""
,S_14636fa9,Если... Еще немного! ААААх... И я все!,,,,,,"S ""%%"""
,narrator_99956e95,"Саре было тяжело составлять нормальные предложения, когда ее со всех сторон обтирали жидким подобием афродизиака. Абатур пристально следил за ее реакциями, недовольно подмечая нарастающую дрожь в теле.",,,,,,"""%%"""
,S_6aff5a7d,Почему... Это не п-прекращается?!,,,,,,"S ""%%"""
,S_cc5294f6,Хватит... Пожалуйста!,,,,,,"S ""%%"""
,narrator_2366fdaa,"Как бы Сара не просила, но она не могла получить долгожданной разрядки.",,,,,,"""%%"""
,S_7fa66cb2,(Аххх... Я хочу просто кончить! Почему я не могу сделать это?!),,,,,,"S ""%%"""
,S_0f605fd4,ААААррррххх!... Разве я не кончала на прошлых наших встречах?,,,,,,"S ""%%"""
,S_792b08ac,"Почему нельзя сейчас, ммм?",,,,,,"S ""%%"""
,AB_eea3cf04,Достигнуто нужное состояние. Переход к заключающей фазе.,,,,,,"AB ""%%"""
,S_2e5397c1,А? Ч-что?,,,,,,"S ""%%"""
,S_30275324,Что еще за заключающая фаза?!,,,,,,"S ""%%"""
,S_b807d2af,Оооо нет!,,,,,,"S ""%%"""
,narrator_50814099,"Тентакли, которые без перерыва размазывали жидкость по телу Сары, стали тереться о нее с удвоенной силой.",,,,,,"""%%"""
,C_62208748,"(Оооо да! А я и не подозревал, что они могут работать еще усерднее. Абатур точно знает, что делает!)",,,,,,"C ""%%"""
,S_a906b8bb,"Мо-моя голова! Тело! Все... горит! Такое в-возбужденное, ах!",,,,,,"S ""%%"""
,S_f0e67f69,Хе-хе-хе... м-мое тело...,,,,,,"S ""%%"""
,S_00e1b014,"(Э-это что-то новое... Сильнее... Больше, чем раньше!~♥)",,,,,,"S ""%%"""
,S_b9d3ad19,"ММММММММХХХ, Я... Чееерт!",,,,,,"S ""%%"""
,S_a0ba78c8,{size=34}Да-а-а-а-а-а-ааа!!!{/size},,,,,,"S ""%%"""
,S_bff39ae8,{size=+5}Ааа...{/size} {size=+10}А-А-А{/size}{size=+15}А-А-А{/size}{size=+20}Х-Х-Х!!!{/size},,,,,,"S ""%%"""
,narrator_4112a4a2,"На пару мгновений Сара забыла, как мыслить, больше не ощущая собственное тело. Это не было похоже ни на что, что она испытывала ранее.",,,,,,"""%%"""
,narrator_f16e95e6,"Впервые в своей жизни Сара ощутила на себе настолько сильный оргазм, что толком не заметила как прозрачная жидкость попала на Абатура.",,,,,,"""%%"""
,S_e5b1327c,Я... Что?,,,,,,"S ""%%"""
,C_e0b0944d,"(Думаю, ты получила даже больше, чем хотела. Стоит отдать Абатуру должное, он гений.)",,,,,,"C ""%%"""
,S_79b9a9a6,(Я этого... Точно не выдержу.),,,,,,"S ""%%"""
,narrator_b48d5db1,"Постепенно тело Сары начало возвращаться под ее контроль, вводя хозяйку в нормальное состояние. И она, наконец, заметила, что произошло.",,,,,,"""%%"""
,AB_7e6f262b,Обнаружено биологическое оружие. Требуется анализ.,,,,,,"AB ""%%"""
,S_9db6adc1,(Он... серьезно?),,,,,,"S ""%%"""
,AB_35c41675,"Результат негативный, жидкость не опасна. Возможна модификация до биологического оружия.",,,,,,"AB ""%%"""
,C_d9b35e04,"(Хм, неплохая идея!)",,,,,,"C ""%%"""
,S_6cbdf55b,З-заткнись...,,,,,,"S ""%%"""
,intro_a7372dc5,,,,,,,"intro ""%%"""
,narrator_c38adca4,Тело Сары продолжало получать волны удовольствия в тоже время тентакли медленно отпускали Сару.,,,,,,"""%%"""
,AB_627f6ae5,"Все нужные этапы выполнены, подопытная может идти. Позову, когда придет время.",,,,,,"AB ""%%"""
,S_fbbe2d31,"Просто скажи, что мне это показалось и мы вдвоем видели галлюцинации.",,,,,,"S ""%%"""
,C_b5fc66a7,"(Боюсь, тебе не понравиться мой ответ.)",,,,,,"C ""%%"""
,S_816cda07,"Ладно, пусть это и было в реальности... Но что будет дальше, если все началось так?",,,,,,"S ""%%"""
,C_ca856833,"(Не думаю, что ты можешь получить что-то большее, чем получила сегодня.)",,,,,,"C ""%%"""
,S_b30138ac,"Хах, смеешься что ли? Каждый раз кто-то опровергает это утверждение в этом месте. Не удивлюсь, если в следующий раз он решит провести этот эксперимент не единожды...",,,,,,"S ""%%"""
,C_e028ffc4,(Но на самом деле все это так интересно.),,,,,,"C ""%%"""
,S_e031bfc4,О чем ты?,,,,,,"S ""%%"""
,C_e1e8b051,"(То, что происходило с тобой. Если вдаваться в подробности, то можно открыть для себя настолько тонкий подход к раскрытию пси-способностей... Понимаешь о чем я?)",,,,,,"C ""%%"""
,S_7d8de2f6,Смутно.,,,,,,"S ""%%"""
,C_96009ae5,"(Человеческий мозг - очень хрупкая вещь. Слишком много легко разрушаемых связей, ведущих к летальным последствиям. От прозопагнозии до полного паралича. Попытки правильной стимуляции у людей редко заканчивались успешными результатами.)",,,,,,"C ""%%"""
,S_9d074594,"Как для инопланетного существа, ты слишком много знаешь об этом.",,,,,,"S ""%%"""
,C_b00f3421,"(Конечно, с твоей помощью я могу узнать все это. В твоем мозгу хранится множество воспоминаний, которые ты не можешь достать из долговременной памяти. Пока ты лишь поверхностно пользуешься своим мозгом, вытягивая обрывки воспоминаний из префронтальной коры, где образуется твоя кратковременная память.)",,,,,,"C ""%%"""
,S_e0fa238a,И... к чему ты ведешь?,,,,,,"S ""%%"""
